Li1 
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
  9,  19, 10s1/2,  6p3/2,          5240(30)  ,           2.704(12) ,        ,     0.04009(75),  5.139(94)E+04  ,          5243 ,         27 ,   0.52,       2.704,       0.012,    0.46,        0.04009,        0.00075,    1.86,  5.1386E+04,  9.4E+02,    1.82
  9,  20, 10s1/2,  7p1/2,          9250(90)  ,           3.966(15) ,        ,     0.01569(45),  2.011(58)E+04  ,          9254 ,         86 ,   0.93,       3.966,       0.015,    0.37,        0.01569,        0.00045,    2.90,  2.0109E+04,  5.8E+02,    2.87
  9,  21, 10s1/2,  7p3/2,          9250(90)  ,           5.609(21) ,        ,     0.03138(90),  4.02(12)E+04   ,          9254 ,         86 ,   0.93,       5.609,       0.021,    0.37,        0.03138,        0.00090,    2.85,  4.0218E+04,  1.2E+03,    2.87
  9,  22, 10s1/2,  8p1/2,        18300(300)  ,         10.2700(81) ,        ,     0.01360(74),  1.743(96)E+04  ,         18303 ,        335 ,   1.83,     10.2700,      0.0081,    0.08,        0.01360,        0.00074,    5.46,  1.7428E+04,  9.6E+02,    5.49
  9,  23, 10s1/2,  8p3/2,        18300(300)  ,          14.524(11) ,        ,      0.0272(15),  3.49(19)E+04   ,         18303 ,        335 ,   1.83,      14.524,       0.011,    0.08,         0.0272,         0.0015,    5.38,  3.4855E+04,  1.9E+03,    5.49
  9,  24, 10s1/2,  9p1/2,     5.6(3)E+04     ,           56.95(61) ,        ,      0.0149(25),  1.91(32)E+04   ,         55639 ,       3096 ,   5.56,       56.95,        0.61,    1.08,         0.0149,         0.0025,   16.59,  1.9079E+04,  3.2E+03,   16.83
  9,  25, 10s1/2,  9p3/2,     5.6(3)E+04     ,           80.55(87) ,        ,      0.0298(49),  3.82(64)E+04   ,         55639 ,       3096 ,   5.56,       80.55,        0.87,    1.08,         0.0298,         0.0049,   16.34,  3.8158E+04,  6.4E+03,   16.83
 10,   1,  2p1/2,  2s1/2,        670.976(6)  ,            3.3170(4), E71    ,      1.0       ,  3.68984(90)E+07,        670.976,       0.006,   0.00,     3.31700,     0.00040,    0.01,  1.00000000000,  0.00000000000,    0.00,  3.6898E+07,  9.0E+03,    0.02
 12,   1,  3p1/2,  2s1/2,        323.359(1)  ,         0.18293(17) ,        ,     0.21154(35),  1.0026(18)E+06 ,        323.359,       0.001,   0.00,     0.18293,     0.00017,    0.09,        0.21154,        0.00035,    0.16,  1.0026E+06,  1.8E+03,    0.18
 12,   2,  3p1/2,  3s1/2,         2688.7(1)  ,          8.4675(42) ,        ,     0.78846(35),  3.7369(38)E+06 ,         2688.7,         0.1,   0.00,      8.4675,      0.0042,    0.05,        0.78846,        0.00035,    0.04,  3.7369E+06,  3.8E+03,    0.10
 14,   1,  4p1/2,  2s1/2,        274.201(1)  ,        0.160101(80) ,        ,     0.48856(34),  1.2596(13)E+06 ,        274.201,       0.001,   0.00,    0.160101,    0.000080,    0.05,        0.48856,        0.00034,    0.07,  1.2596E+06,  1.3E+03,    0.10
 14,   2,  4p1/2,  3s1/2,        1079.51(2)  ,         0.03189(58) ,        ,    0.000318(11),  8.19(30)E+02   ,        1079.51,        0.02,   0.00,     0.03189,     0.00058,    1.81,       0.000318,       0.000011,    3.61,  8.1898E+02,  3.0E+01,    3.61
 14,   3,  4p1/2,  4s1/2,         6861.1(7)  ,         15.7185(79) ,        ,     0.30059(28),  7.7496(81)E+05 ,         6861.1,         0.7,   0.01,     15.7185,      0.0079,    0.05,        0.30059,        0.00028,    0.09,  7.7496E+05,  8.1E+02,    0.10
 14,  28,  4p1/2,  3d3/2,        1928.09(5)  ,          1.9596(16) ,        ,     0.21053(29),  5.4275(87)E+05 ,        1928.09,        0.05,   0.00,      1.9596,      0.0016,    0.08,        0.21053,        0.00029,    0.14,  5.4275E+05,  8.7E+02,    0.16
 16,   1,  5p1/2,  2s1/2,       256.3080(9)  ,        0.119749(60) ,        ,     0.52220(32),  8.6276(86)E+05 ,       256.3080,      0.0009,   0.00,    0.119748,    0.000060,    0.05,        0.52220,        0.00032,    0.06,  8.6276E+05,  8.6E+02,    0.10
 16,   2,  5p1/2,  3s1/2,         846.78(1)  ,         0.15439(19) ,        ,    0.024073(59),  3.9772(97)E+04 ,         846.78,        0.01,   0.00,     0.15439,     0.00019,    0.12,       0.024073,       0.000059,    0.25,  3.9772E+04,  9.7E+01,    0.24
 16,   3,  5p1/2,  4s1/2,        2497.81(9)  ,          0.2322(12) ,        ,    0.002122(22),  3.505(37)E+03  ,        2497.81,        0.09,   0.00,      0.2322,      0.0012,    0.53,       0.002122,       0.000022,    1.06,  3.5053E+03,  3.7E+01,    1.06
 16,   4,  5p1/2,  5s1/2,          13965(3)  ,          25.078(13) ,        ,     0.14158(17),  2.3392(27)E+05 ,         13965 ,          3 ,   0.02,      25.078,       0.013,    0.05,        0.14158,        0.00017,    0.12,  2.3392E+05,  2.7E+02,    0.12
 16,  28,  5p1/2,  3d3/2,        1293.25(2)  ,         0.70283(40) ,        ,     0.14004(16),  2.3136(27)E+05 ,        1293.25,        0.02,   0.00,     0.70283,     0.00040,    0.06,        0.14004,        0.00016,    0.12,  2.3136E+05,  2.7E+02,    0.12
 16,  30,  5p1/2,  4d3/2,         4180.3(2)  ,          4.5001(39) ,        ,     0.16998(27),  2.8084(49)E+05 ,         4180.3,         0.2,   0.01,      4.5001,      0.0039,    0.09,        0.16998,        0.00027,    0.16,  2.8084E+05,  4.9E+02,    0.18
 18,   1,  6p1/2,  2s1/2,       247.5809(9)  ,         0.09251(30) ,        ,      0.5154(17),  5.713(37)E+05  ,       247.5809,      0.0009,   0.00,     0.09251,     0.00030,    0.32,         0.5154,         0.0017,    0.33,  5.7126E+05,  3.7E+03,    0.64
 18,   2,  6p1/2,  3s1/2,        758.454(8)  ,         0.13747(94) ,        ,     0.03959(54),  4.388(60)E+04  ,        758.454,       0.008,   0.00,     0.13747,     0.00094,    0.68,        0.03959,        0.00054,    1.36,  4.3881E+04,  6.0E+02,    1.37
 18,   3,  6p1/2,  4s1/2,        1859.16(5)  ,          0.1091(27) ,        ,    0.001693(84),  1.876(93)E+03  ,        1859.16,        0.05,   0.00,      0.1091,      0.0027,    2.49,       0.001693,       0.000084,    4.98,  1.8760E+03,  9.3E+01,    4.97
 18,   4,  6p1/2,  5s1/2,         4781.6(3)  ,          0.5970(91) ,        ,    0.002980(91),  3.30(10)E+03   ,         4781.6,         0.3,   0.01,      0.5970,      0.0091,    1.53,       0.002980,       0.000091,    3.07,  3.3028E+03,  1.0E+02,    3.06
 18,   5,  6p1/2,  6s1/2,          24802(9)  ,          36.567(18) ,        ,     0.08012(30),  8.879(13)E+04  ,         24802 ,          9 ,   0.04,      36.567,       0.018,    0.05,        0.08012,        0.00030,    0.37,  8.8792E+04,  1.3E+02,    0.15
 18,  28,  6p1/2,  3d3/2,        1097.96(2)  ,         0.39830(78) ,        ,     0.10955(54),  1.2142(48)E+05 ,        1097.96,        0.02,   0.00,     0.39830,     0.00078,    0.20,        0.10955,        0.00054,    0.49,  1.2142E+05,  4.8E+02,    0.39
 18,  30,  6p1/2,  4d3/2,         2654.3(1)  ,          1.5997(33) ,        ,     0.12509(62),  1.3863(57)E+05 ,         2654.3,         0.1,   0.00,      1.5997,      0.0033,    0.21,        0.12509,        0.00062,    0.50,  1.3863E+05,  5.7E+02,    0.41
 18,  32,  6p1/2,  5d3/2,         7716.6(8)  ,           7.944(21) ,        ,     0.12553(73),  1.3912(74)E+05 ,         7716.6,         0.8,   0.01,       7.944,       0.021,    0.27,        0.12553,        0.00073,    0.58,  1.3912E+05,  7.4E+02,    0.53
 20,   1,  7p1/2,  2s1/2,       242.6163(8)  ,         0.07363(15) ,        ,      0.5024(11),  3.846(16)E+05  ,       242.6163,      0.0008,   0.00,     0.07363,     0.00015,    0.20,         0.5024,         0.0011,    0.23,  3.8463E+05,  1.6E+03,    0.41
 20,   2,  7p1/2,  3s1/2,        713.713(7)  ,         0.11355(47) ,        ,     0.04693(38),  3.593(30)E+04  ,        713.713,       0.007,   0.00,     0.11355,     0.00047,    0.41,        0.04693,        0.00038,    0.82,  3.5927E+04,  3.0E+02,    0.82
 20,   3,  7p1/2,  4s1/2,        1611.53(4)  ,          0.1308(13) ,        ,     0.00541(10),  4.139(79)E+03  ,        1611.53,        0.04,   0.00,      0.1308,      0.0013,    0.96,        0.00541,        0.00010,    1.92,  4.1390E+03,  7.9E+01,    1.92
 20,   4,  7p1/2,  5s1/2,         3427.2(2)  ,          0.0256(34) ,        ,   0.0000216(58),  1.65(44)E+01   ,         3427.2,         0.2,   0.00,      0.0256,      0.0034,   13.42,      0.0000216,      0.0000058,   26.84,  1.6527E+01,  4.4E+00,   26.84
 20,   5,  7p1/2,  6s1/2,         8132.0(9)  ,           1.073(12) ,        ,    0.002836(61),  2.171(47)E+03  ,         8132.0,         0.9,   0.01,       1.073,       0.012,    1.07,       0.002836,       0.000061,    2.15,  2.1708E+03,  4.7E+01,    2.15
 20,   6,  7p1/2,  7s1/2,        40100(200)  ,          50.154(25) ,        ,     0.05167(61),  3.955(48)E+04  ,         40088 ,        162 ,   0.40,      50.154,       0.025,    0.05,        0.05167,        0.00061,    1.17,  3.9554E+04,  4.8E+02,    1.21
 20,  28,  7p1/2,  3d3/2,        1006.62(1)  ,         0.26912(39) ,        ,     0.09397(32),  7.194(21)E+04  ,        1006.62,        0.01,   0.00,     0.26912,     0.00039,    0.14,        0.09397,        0.00032,    0.35,  7.1936E+04,  2.1E+02,    0.29
 20,  30,  7p1/2,  4d3/2,        2176.77(7)  ,          0.8978(14) ,        ,     0.10341(36),  7.917(24)E+04  ,        2176.77,        0.07,   0.00,      0.8978,      0.0014,    0.15,        0.10341,        0.00036,    0.35,  7.9167E+04,  2.4E+02,    0.30
 20,  32,  7p1/2,  5d3/2,         4711.6(3)  ,          2.7924(48) ,        ,     0.09866(38),  7.552(26)E+04  ,         4711.6,         0.3,   0.01,      2.7924,      0.0048,    0.17,        0.09866,        0.00038,    0.39,  7.5525E+04,  2.6E+02,    0.35
 20,  34,  7p1/2,  6d3/2,          12820(2)  ,          12.277(29) ,        ,     0.09467(46),  7.247(34)E+04  ,         12820 ,          2 ,   0.02,      12.277,       0.029,    0.24,        0.09467,        0.00046,    0.48,  7.2471E+04,  3.4E+02,    0.47
 22,   1,  8p1/2,  2s1/2,       239.5116(8)  ,         0.06107(82) ,        ,      0.4939(70),  2.750(74)E+05  ,       239.5116,      0.0008,   0.00,     0.06107,     0.00082,    1.35,         0.4939,         0.0070,    1.41,  2.7496E+05,  7.4E+03,    2.70
 22,   2,  8p1/2,  3s1/2,        687.497(7)  ,          0.0963(22) ,        ,      0.0519(24),  2.89(13)E+04   ,        687.497,       0.007,   0.00,      0.0963,      0.0022,    2.28,         0.0519,         0.0024,    4.54,  2.8894E+04,  1.3E+03,    4.56
 22,   3,  8p1/2,  4s1/2,        1483.77(3)  ,          0.1228(48) ,        ,     0.00840(66),  4.68(37)E+03   ,        1483.77,        0.03,   0.00,      0.1228,      0.0048,    3.90,        0.00840,        0.00066,    7.87,  4.6773E+03,  3.7E+02,    7.81
 22,   4,  8p1/2,  5s1/2,         2896.8(1)  ,           0.113(10) ,        ,     0.00096(17),  5.33(95)E+02   ,         2896.8,         0.1,   0.00,       0.113,       0.010,    8.92,        0.00096,        0.00017,   17.87,  5.3310E+02,  9.5E+01,   17.84
 22,   5,  8p1/2,  6s1/2,         5669.0(5)  ,           0.073(23) ,        ,    0.000054(33),  3.0(19)E+01    ,         5669.0,         0.5,   0.01,       0.073,       0.023,   31.06,       0.000054,       0.000033,   62.13,  2.9925E+01,  1.9E+01,   62.12
 22,   6,  8p1/2,  7s1/2,         12760(20)  ,           1.611(58) ,        ,     0.00227(17),  1.266(91)E+03  ,         12759 ,         16 ,   0.13,       1.611,       0.058,    3.59,        0.00227,        0.00017,    7.31,  1.2662E+03,  9.1E+01,    7.19
 22,   7,  8p1/2,  8s1/2,        60800(400)  ,          65.887(43) ,        ,     0.03518(79),  1.959(36)E+04  ,         60779 ,        371 ,   0.61,      65.887,       0.043,    0.06,        0.03518,        0.00079,    2.25,  1.9587E+04,  3.6E+02,    1.84
 22,  28,  8p1/2,  3d3/2,         955.24(1)  ,          0.2008(14) ,        ,      0.0842(16),  4.687(65)E+04  ,         955.24,        0.01,   0.00,      0.2008,      0.0014,    0.69,         0.0842,         0.0016,    1.87,  4.6865E+04,  6.5E+02,    1.38
 22,  30,  8p1/2,  4d3/2,        1949.98(5)  ,          0.6071(39) ,        ,      0.0904(16),  5.036(64)E+04  ,        1949.98,        0.05,   0.00,      0.6071,      0.0039,    0.64,         0.0904,         0.0016,    1.80,  5.0355E+04,  6.4E+02,    1.28
 22,  32,  8p1/2,  5d3/2,         3764.1(2)  ,          1.5637(98) ,        ,      0.0834(15),  4.645(58)E+04  ,         3764.1,         0.2,   0.01,      1.5637,      0.0098,    0.63,         0.0834,         0.0015,    1.79,  4.6451E+04,  5.8E+02,    1.26
 22,  34,  8p1/2,  6d3/2,         7608.5(8)  ,           4.305(28) ,        ,      0.0766(14),  4.263(56)E+04  ,         7608.5,         0.8,   0.01,       4.305,       0.028,    0.66,         0.0766,         0.0014,    1.84,  4.2631E+04,  5.6E+02,    1.32
 22,  36,  8p1/2,  7d3/2,         19800(40)  ,           17.61(13) ,        ,      0.0727(15),  4.047(65)E+04  ,         19797 ,         39 ,   0.20,       17.61,        0.13,    0.74,         0.0727,         0.0015,    2.02,  4.0472E+04,  6.5E+02,    1.60
 24,   1,  9p1/2,  2s1/2,       237.4267(8)  ,         0.05034(17) ,        ,      0.4805(18),  1.918(13)E+05  ,       237.4267,      0.0008,   0.00,     0.05034,     0.00017,    0.35,         0.4805,         0.0018,    0.38,  1.9182E+05,  1.3E+03,    0.69
 24,   2,  9p1/2,  3s1/2,        670.594(6)  ,         0.07901(40) ,        ,     0.05253(54),  2.097(21)E+04  ,        670.594,       0.006,   0.00,     0.07901,     0.00040,    0.51,        0.05253,        0.00054,    1.03,  2.0969E+04,  2.1E+02,    1.02
 24,   3,  9p1/2,  4s1/2,        1407.22(3)  ,         0.10235(71) ,        ,     0.00954(14),  3.808(53)E+03  ,        1407.22,        0.03,   0.00,     0.10235,     0.00071,    0.70,        0.00954,        0.00014,    1.43,  3.8080E+03,  5.3E+01,    1.39
 24,   4,  9p1/2,  5s1/2,         2618.6(1)  ,          0.1091(11) ,        ,    0.001684(34),  6.72(14)E+02   ,         2618.6,         0.1,   0.00,      0.1091,      0.0011,    1.01,       0.001684,       0.000034,    2.04,  6.7212E+02,  1.4E+01,    2.01
 24,   5,  9p1/2,  6s1/2,         4693.4(3)  ,          0.0575(15) ,        ,   0.0000810(42),  3.23(17)E+01   ,         4693.4,         0.3,   0.01,      0.0575,      0.0015,    2.61,      0.0000810,      0.0000042,    5.24,  3.2342E+01,  1.7E+00,    5.22
 24,   6,  9p1/2,  7s1/2,           8693(8)  ,          0.2523(48) ,        ,   0.0002460(93),  9.82(37)E+01   ,          8693 ,          8 ,   0.09,      0.2523,      0.0048,    1.88,      0.0002460,      0.0000093,    3.79,  9.8205E+01,  3.7E+00,    3.78
 24,   7,  9p1/2,  8s1/2,         18830(40)  ,           2.391(32) ,        ,    0.002173(60),  8.68(24)E+02   ,         18826 ,         36 ,   0.19,       2.391,       0.032,    1.35,       0.002173,       0.000060,    2.77,  8.6766E+02,  2.4E+01,    2.76
 24,   8,  9p1/2,  9s1/2,        87000(800)  ,          83.611(49) ,        ,     0.02696(70),  1.076(28)E+04  ,         86979 ,        760 ,   0.87,      83.611,       0.049,    0.06,        0.02696,        0.00070,    2.58,  1.0763E+04,  2.8E+02,    2.63
 24,  28,  9p1/2,  3d3/2,         922.92(1)  ,         0.15646(18) ,        ,     0.07902(33),  3.1545(73)E+04 ,         922.92,        0.01,   0.00,     0.15646,     0.00018,    0.12,        0.07902,        0.00033,    0.42,  3.1545E+04,  7.3E+01,    0.23
 24,  30,  9p1/2,  4d3/2,        1819.87(5)  ,         0.44617(38) ,        ,     0.08381(33),  3.3459(57)E+04 ,        1819.87,        0.05,   0.00,     0.44617,     0.00038,    0.08,        0.08381,        0.00033,    0.39,  3.3459E+04,  5.7E+01,    0.17
 24,  32,  9p1/2,  5d3/2,         3307.6(2)  ,         1.03979(58) ,        ,     0.07582(28),  3.0268(34)E+04 ,         3307.6,         0.2,   0.00,     1.03979,     0.00058,    0.06,        0.07582,        0.00028,    0.37,  3.0268E+04,  3.4E+01,    0.11
 24,  34,  9p1/2,  6d3/2,         5949.0(5)  ,          2.3680(12) ,        ,     0.06759(25),  2.6983(28)E+04 ,         5949.0,         0.5,   0.01,      2.3680,      0.0012,    0.05,        0.06759,        0.00025,    0.37,  2.6983E+04,  2.8E+01,    0.10
 24,  36,  9p1/2,  7d3/2,         11470(10)  ,          6.0580(52) ,        ,     0.06170(31),  2.4632(95)E+04 ,         11471 ,         13 ,   0.12,      6.0580,      0.0052,    0.09,        0.06170,        0.00031,    0.51,  2.4632E+04,  9.5E+01,    0.39
 24,  38,  9p1/2,  8d3/2,         28820(80)  ,           23.47(14) ,        ,     0.05837(84),  2.330(34)E+04  ,         28821 ,         83 ,   0.29,       23.47,        0.14,    0.60,        0.05837,        0.00084,    1.43,  2.3300E+04,  3.4E+02,    1.48
 26,   1, 10p1/2,  2s1/2,       235.9650(8)  ,         0.04354(40) ,        ,      0.4765(58),  1.462(27)E+05  ,       235.9650,      0.0008,   0.00,     0.04354,     0.00040,    0.93,         0.4765,         0.0058,    1.23,  1.4617E+05,  2.7E+03,    1.86
 26,   2, 10p1/2,  3s1/2,        659.064(6)  ,          0.0691(10) ,        ,      0.0551(17),  1.689(51)E+04  ,        659.064,       0.006,   0.00,      0.0691,      0.0010,    1.51,         0.0551,         0.0017,    3.08,  1.6889E+04,  5.1E+02,    3.02
 26,   3, 10p1/2,  4s1/2,        1357.39(3)  ,          0.0918(21) ,        ,     0.01114(53),  3.42(16)E+03   ,        1357.39,        0.03,   0.00,      0.0918,      0.0021,    2.34,        0.01114,        0.00053,    4.76,  3.4158E+03,  1.6E+02,    4.67
 26,   4, 10p1/2,  5s1/2,        2451.18(8)  ,          0.1069(41) ,        ,     0.00256(20),  7.86(60)E+02   ,        2451.18,        0.08,   0.00,      0.1069,      0.0041,    3.79,        0.00256,        0.00020,    7.66,  7.8650E+02,  6.0E+01,    7.59
 26,   5, 10p1/2,  6s1/2,         4181.4(2)  ,          0.0989(76) ,        ,    0.000442(68),  1.36(21)E+02   ,         4181.4,         0.2,   0.01,      0.0989,      0.0076,    7.67,       0.000442,       0.000068,   15.38,  1.3561E+02,  2.1E+01,   15.34
 26,   6, 10p1/2,  7s1/2,           7086(5)  ,          0.0111(94) ,        ,   0.0000011(19),  3.5(60)E-01    ,          7086 ,          5 ,   0.07,      0.0111,      0.0094,   84.65,      0.0000011,      0.0000019,  169.29,  3.5250E-01,  6.0E-01,  169.29
 26,   7, 10p1/2,  8s1/2,         12630(20)  ,           0.415(16) ,        ,    0.000283(23),  8.68(69)E+01   ,         12625 ,         16 ,   0.13,       0.415,       0.016,    3.95,       0.000283,       0.000023,    7.98,  8.6791E+01,  6.9E+00,    7.90
 26,   8, 10p1/2,  9s1/2,         26610(70)  ,           3.114(38) ,        ,    0.001701(48),  5.22(13)E+02   ,         26606 ,         71 ,   0.27,       3.114,       0.038,    1.22,       0.001701,       0.000048,    2.81,  5.2173E+02,  1.3E+01,    2.56
 26,   9, 10p1/2, 10s1/2,     1.2(2)E+05     ,          104.22(63) ,        ,      0.0192(70),  5.9(22)E+03    ,        123213 ,      15182 ,  12.32,      104.22,        0.63,    0.60,         0.0192,         0.0070,   36.29,  5.8826E+03,  2.2E+03,   36.99
 26,  28, 10p1/2,  3d3/2,         901.22(1)  ,         0.12847(64) ,        ,      0.0745(11),  2.284(23)E+04  ,         901.22,        0.01,   0.00,     0.12847,     0.00064,    0.50,         0.0745,         0.0011,    1.48,  2.2841E+04,  2.3E+02,    1.00
 26,  30, 10p1/2,  4d3/2,        1737.38(4)  ,          0.3521(16) ,        ,      0.0781(11),  2.395(22)E+04  ,        1737.38,        0.04,   0.00,      0.3521,      0.0016,    0.46,         0.0781,         0.0011,    1.44,  2.3945E+04,  2.2E+02,    0.93
 26,  32, 10p1/2,  5d3/2,         3044.9(1)  ,          0.7712(35) ,        ,     0.06958(99),  2.134(19)E+04  ,         3044.9,         0.1,   0.00,      0.7712,      0.0035,    0.45,        0.06958,        0.00099,    1.43,  2.1342E+04,  1.9E+02,    0.90
 26,  34, 10p1/2,  6d3/2,         5149.7(4)  ,          1.5855(71) ,        ,     0.06080(87),  1.865(17)E+04  ,         5149.7,         0.4,   0.01,      1.5855,      0.0071,    0.45,        0.06080,        0.00087,    1.43,  1.8648E+04,  1.7E+02,    0.90
 26,  36, 10p1/2,  7d3/2,           8829(8)  ,           3.353(13) ,        ,     0.05396(76),  1.655(14)E+04  ,          8829 ,          8 ,   0.09,       3.353,       0.013,    0.40,        0.05396,        0.00076,    1.40,  1.6550E+04,  1.4E+02,    0.84
 26,  38, 10p1/2,  8d3/2,         16450(30)  ,          8.1495(41) ,        ,     0.04927(62),  1.5112(76)E+04 ,         16451 ,         27 ,   0.17,      8.1495,      0.0041,    0.05,        0.04927,        0.00062,    1.25,  1.5112E+04,  7.6E+01,    0.51
 26,  40, 10p1/2,  9d3/2,        40300(200)  ,          30.557(82) ,        ,     0.04696(81),  1.440(19)E+04  ,         40345 ,        164 ,   0.41,      30.557,       0.082,    0.27,        0.04696,        0.00081,    1.72,  1.4404E+04,  1.9E+02,    1.33
 11,   1,  2p3/2,  2s1/2,        670.961(6)  ,            4.6907(6), E71    ,      1.0       ,  3.68970(95)E+07,        670.961,       0.006,   0.00,     4.69070,     0.00060,    0.01,  1.00000000000,  0.00000000000,    0.00,  3.6897E+07,  9.5E+03,    0.03
 13,   1,  3p3/2,  2s1/2,        323.359(1)  ,         0.25870(30) ,        ,     0.21155(42),  1.0026(23)E+06 ,        323.359,       0.001,   0.00,     0.25870,     0.00030,    0.11,        0.21155,        0.00042,    0.20,  1.0026E+06,  2.3E+03,    0.23
 13,   2,  3p3/2,  3s1/2,         2688.7(1)  ,         11.9748(60) ,        ,     0.78845(42),  3.7369(38)E+06 ,         2688.7,         0.1,   0.00,     11.9748,      0.0060,    0.05,        0.78845,        0.00042,    0.05,  3.7369E+06,  3.8E+03,    0.10
 15,   1,  4p3/2,  2s1/2,        274.201(1)  ,         0.22642(13) ,        ,     0.48857(37),  1.2596(15)E+06 ,        274.201,       0.001,   0.00,     0.22642,     0.00013,    0.06,        0.48857,        0.00037,    0.07,  1.2596E+06,  1.5E+03,    0.12
 15,   2,  4p3/2,  3s1/2,        1079.51(2)  ,         0.04510(94) ,        ,    0.000318(13),  8.19(34)E+02   ,        1079.51,        0.02,   0.00,     0.04510,     0.00094,    2.07,       0.000318,       0.000013,    4.15,  8.1900E+02,  3.4E+01,    4.15
 15,   3,  4p3/2,  4s1/2,         6861.1(7)  ,          22.229(11) ,        ,     0.30059(30),  7.7496(81)E+05 ,         6861.1,         0.7,   0.01,      22.229,       0.011,    0.05,        0.30059,        0.00030,    0.10,  7.7496E+05,  8.1E+02,    0.10
 15,  28,  4p3/2,  3d3/2,        1928.09(5)  ,         0.87638(75) ,        ,    0.021052(39),  5.4275(93)E+04 ,        1928.09,        0.05,   0.00,     0.87638,     0.00075,    0.09,       0.021052,       0.000039,    0.18,  5.4275E+04,  9.3E+01,    0.17
 15,  29,  4p3/2,  3d5/2,        1928.11(5)  ,          2.6292(23) ,        ,     0.18948(29),  4.8850(84)E+05 ,        1928.11,        0.05,   0.00,      2.6292,      0.0023,    0.09,        0.18948,        0.00029,    0.15,  4.8850E+05,  8.4E+02,    0.17
 17,   1,  5p3/2,  2s1/2,       256.3080(9)  ,        0.169352(85) ,        ,     0.52220(32),  8.6278(86)E+05 ,       256.3080,      0.0009,   0.00,    0.169352,    0.000085,    0.05,        0.52220,        0.00032,    0.06,  8.6278E+05,  8.6E+02,    0.10
 17,   2,  5p3/2,  3s1/2,         846.78(1)  ,         0.21835(33) ,        ,    0.024073(72),  3.977(12)E+04  ,         846.78,        0.01,   0.00,     0.21835,     0.00033,    0.15,       0.024073,       0.000072,    0.30,  3.9773E+04,  1.2E+02,    0.30
 17,   3,  5p3/2,  4s1/2,        2497.81(9)  ,          0.3284(19) ,        ,    0.002122(25),  3.505(41)E+03  ,        2497.81,        0.09,   0.00,      0.3284,      0.0019,    0.59,       0.002122,       0.000025,    1.18,  3.5054E+03,  4.1E+01,    1.18
 17,   4,  5p3/2,  5s1/2,          13965(3)  ,          35.465(18) ,        ,     0.14158(17),  2.3392(27)E+05 ,         13965 ,          3 ,   0.02,      35.465,       0.018,    0.05,        0.14158,        0.00017,    0.12,  2.3392E+05,  2.7E+02,    0.12
 17,  28,  5p3/2,  3d3/2,        1293.25(2)  ,         0.31432(20) ,        ,    0.014003(19),  2.3137(29)E+04 ,        1293.25,        0.02,   0.00,     0.31432,     0.00020,    0.06,       0.014003,       0.000019,    0.14,  2.3137E+04,  2.9E+01,    0.13
 17,  29,  5p3/2,  3d5/2,        1293.25(2)  ,         0.94297(59) ,        ,     0.12603(16),  2.0824(26)E+05 ,        1293.25,        0.02,   0.00,     0.94297,     0.00059,    0.06,        0.12603,        0.00016,    0.13,  2.0824E+05,  2.6E+02,    0.13
 17,  30,  5p3/2,  4d3/2,         4180.3(2)  ,          2.0125(19) ,        ,    0.016998(33),  2.8084(52)E+04 ,         4180.3,         0.2,   0.01,      2.0125,      0.0019,    0.09,       0.016998,       0.000033,    0.19,  2.8084E+04,  5.2E+01,    0.19
 17,  31,  5p3/2,  4d5/2,         4180.3(2)  ,          6.0377(56) ,        ,     0.15299(26),  2.5277(47)E+05 ,         4180.3,         0.2,   0.01,      6.0377,      0.0056,    0.09,        0.15299,        0.00026,    0.17,  2.5277E+05,  4.7E+02,    0.19
 19,   1,  6p3/2,  2s1/2,       247.5809(9)  ,         0.13083(43) ,        ,      0.5154(17),  5.713(38)E+05  ,       247.5809,      0.0009,   0.00,     0.13083,     0.00043,    0.33,         0.5154,         0.0017,    0.34,  5.7128E+05,  3.8E+03,    0.66
 19,   2,  6p3/2,  3s1/2,        758.454(8)  ,          0.1944(14) ,        ,     0.03959(55),  4.388(62)E+04  ,        758.454,       0.008,   0.00,      0.1944,      0.0014,    0.70,        0.03959,        0.00055,    1.40,  4.3882E+04,  6.2E+02,    1.41
 19,   3,  6p3/2,  4s1/2,        1859.16(5)  ,          0.1543(39) ,        ,    0.001693(86),  1.876(96)E+03  ,        1859.16,        0.05,   0.00,      0.1543,      0.0039,    2.55,       0.001693,       0.000086,    5.11,  1.8760E+03,  9.6E+01,    5.10
 19,   4,  6p3/2,  5s1/2,         4781.6(3)  ,           0.844(13) ,        ,    0.002980(94),  3.30(10)E+03   ,         4781.6,         0.3,   0.01,       0.844,       0.013,    1.56,       0.002980,       0.000094,    3.14,  3.3028E+03,  1.0E+02,    3.13
 19,   5,  6p3/2,  6s1/2,          24802(9)  ,          51.713(26) ,        ,     0.08011(31),  8.879(13)E+04  ,         24802 ,          9 ,   0.04,      51.713,       0.026,    0.05,        0.08011,        0.00031,    0.38,  8.8792E+04,  1.3E+02,    0.15
