Ra2 
  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 23,   8, 14p1/2, 14s1/2,        27000(100)  , *        49.363(69) ,        ,       0.109(29),  1.248(19)E+05  ,         27042 ,        132 ,   0.49,      49.363,       0.069,    0.14,          0.109,          0.029,   27.05,  1.2483E+05,  1.9E+03,    1.49
 23,  25, 14p1/2,  6d3/2,        153.417(2)  , *        0.0015(90) ,        ,      0.0006(67),  7(77)E+02      ,        153.417,       0.002,   0.00,      0.0015,      0.0090,  586.91,         0.0006,         0.0067, 1173.47,  6.5341E+02,  7.7E+03, 1173.83
 23,  27, 14p1/2,  7d3/2,         350.61(1)  , *        0.0382(38) ,        ,      0.0300(99),  3.43(68)E+04   ,         350.61,        0.01,   0.00,      0.0382,      0.0038,    9.86,         0.0300,         0.0099,   33.11,  3.4326E+04,  6.8E+03,   19.73
 23,  29, 14p1/2,  8d3/2,         643.87(5)  , *      0.129553(65) ,        ,       0.056(15),  6.3700(65)E+04 ,         643.87,        0.05,   0.01,    0.129553,    0.000065,    0.05,          0.056,          0.015,   27.02,  6.3700E+04,  6.5E+01,    0.10
 23,  31, 14p1/2,  9d3/2,         1110.9(1)  , *       0.32196(31) ,        ,       0.067(18),  7.661(15)E+04  ,         1110.9,         0.1,   0.01,     0.32196,     0.00031,    0.10,          0.067,          0.018,   27.02,  7.6607E+04,  1.5E+02,    0.19
 23,  33, 14p1/2, 10d3/2,         1914.7(4)  , *        0.7499(10) ,        ,       0.071(19),  8.116(23)E+04  ,         1914.7,         0.4,   0.02,      0.7499,      0.0010,    0.14,          0.071,          0.019,   27.02,  8.1156E+04,  2.3E+02,    0.29
 23,  35, 14p1/2, 11d3/2,           3531(1)  , *         1.892(19) ,        ,       0.072(19),  8.23(16)E+04   ,          3531 ,          1 ,   0.04,       1.892,       0.019,    1.00,          0.072,          0.019,   27.08,  8.2332E+04,  1.6E+03,    2.00
 23,  37, 14p1/2, 12d3/2,          8190(20)  , *         6.483(21) ,        ,       0.068(18),  7.758(78)E+04  ,          8187 ,         21 ,   0.26,       6.483,       0.021,    0.32,          0.068,          0.018,   27.04,  7.7582E+04,  7.8E+02,    1.01
 23,  39, 14p1/2, 13d3/2,     1.18(3)E+05    , *         78.83(13) ,        ,     0.00337(95),  3.86(31)E+03   ,        117707 ,       3098 ,   2.63,       78.83,        0.13,    0.16,        0.00337,        0.00095,   28.14,  3.8604E+03,  3.1E+02,    7.90
 10,   1,  7p3/2,  7s1/2,        381.550(7)  ,            4.489(22), E18    ,      0.8768(14),  1.838(18)E+08  ,        381.550,       0.007,   0.00,       4.489,       0.022,    0.49,         0.8768,         0.0014,    0.16,  1.8376E+08,  1.8E+06,    0.98
 10,  25,  7p3/2,  6d3/2,       707.9856(1)  ,             1.505(7), E18    ,     0.01543(19),  3.233(30)E+06  ,       707.9856,      0.0001,   0.00,      1.5050,      0.0070,    0.47,        0.01543,        0.00019,    1.26,  3.2330E+06,  3.0E+04,    0.93
 10,  26,  7p3/2,  6d5/2,        802.191(2)  ,            4.799(23), E18    ,      0.1078(13),  2.260(22)E+07  ,        802.191,       0.002,   0.00,       4.799,       0.023,    0.48,         0.1078,         0.0013,    1.21,  2.2598E+07,  2.2E+05,    0.96
 12,   1,  8p3/2,  7s1/2,        190.869(2)  ,           0.405(66) ,        ,       0.230(58),  1.19(39)E+07   ,        190.869,       0.002,   0.00,       0.405,       0.066,   16.40,          0.230,          0.058,   25.28,  1.1922E+07,  3.9E+06,   32.80
 12,   2,  8p3/2,  8s1/2,        1112.72(2)  ,           9.334(38) ,        ,       0.618(47),  3.203(26)E+07  ,        1112.72,        0.02,   0.00,       9.334,       0.038,    0.41,          0.618,          0.047,    7.63,  3.2032E+07,  2.6E+05,    0.82
 12,  25,  8p3/2,  6d3/2,        248.091(1)  ,          0.1450(75) ,        ,      0.0134(17),  6.97(72)E+05   ,        248.091,       0.001,   0.00,      0.1450,      0.0075,    5.17,         0.0134,         0.0017,   12.75,  6.9709E+05,  7.2E+04,   10.35
 12,  26,  8p3/2,  6d5/2,        258.739(1)  ,           0.383(26) ,        ,       0.083(12),  4.29(58)E+06   ,        258.739,       0.001,   0.00,       0.383,       0.026,    6.72,          0.083,          0.012,   14.46,  4.2898E+06,  5.8E+05,   13.44
 12,  27,  8p3/2,  7d3/2,         2741.2(2)  ,           4.029(28) ,        ,     0.00770(60),  3.992(55)E+05  ,         2741.2,         0.2,   0.01,       4.029,       0.028,    0.69,        0.00770,        0.00060,    7.76,  3.9921E+05,  5.5E+03,    1.37
 12,  28,  8p3/2,  7d5/2,         3173.0(4)  ,          12.527(68) ,        ,      0.0480(37),  2.488(27)E+06  ,         3173.0,         0.4,   0.01,      12.527,       0.068,    0.55,         0.0480,         0.0037,    7.71,  2.4883E+06,  2.7E+04,    1.09
 14,   1,  9p3/2,  7s1/2,        157.703(1)  ,           0.139(43) ,        ,       0.130(70),  2.5(15)E+06    ,        157.703,       0.001,   0.00,       0.139,       0.043,   30.62,          0.130,          0.070,   53.35,  2.5097E+06,  1.5E+06,   61.25
 14,   2,  9p3/2,  8s1/2,        499.866(5)  ,           1.046(20) ,        ,       0.231(21),  4.44(17)E+06   ,        499.866,       0.005,   0.00,       1.046,       0.020,    1.93,          0.231,          0.021,    9.01,  4.4401E+06,  1.7E+05,    3.86
 14,   3,  9p3/2,  9s1/2,         2355.6(2)  ,          15.173(15) ,        ,       0.463(40),  8.921(17)E+06  ,         2355.6,         0.2,   0.01,      15.173,       0.015,    0.10,          0.463,          0.040,    8.55,  8.9211E+06,  1.7E+04,    0.20
 14,  25,  9p3/2,  6d3/2,       194.8324(8)  ,          0.0694(77) ,        ,      0.0172(40),  3.30(73)E+05   ,       194.8324,      0.0008,   0.00,      0.0694,      0.0077,   11.04,         0.0172,         0.0040,   23.32,  3.3027E+05,  7.3E+04,   22.08
 14,  26,  9p3/2,  6d5/2,       201.3391(9)  ,           0.185(24) ,        ,       0.111(27),  2.13(56)E+06   ,       201.3391,      0.0009,   0.00,       0.185,       0.024,   13.05,          0.111,          0.027,   24.57,  2.1324E+06,  5.6E+05,   26.11
 14,  27,  9p3/2,  7d3/2,         681.83(1)  ,          0.1248(85) ,        ,     0.00129(21),  2.49(34)E+04   ,         681.83,        0.01,   0.00,      0.1248,      0.0085,    6.82,        0.00129,        0.00021,   16.08,  2.4894E+04,  3.4E+03,   13.64
 14,  28,  9p3/2,  7d5/2,         705.72(2)  ,           0.155(16) ,        ,     0.00181(40),  3.48(72)E+04   ,         705.72,        0.02,   0.00,       0.155,       0.016,   10.33,        0.00181,        0.00040,   22.32,  3.4797E+04,  7.2E+03,   20.65
 14,  29,  9p3/2,  8d3/2,           5969(2)  ,           7.149(38) ,        ,     0.00633(54),  1.218(13)E+05  ,          5969 ,          2 ,   0.03,       7.149,       0.038,    0.54,        0.00633,        0.00054,    8.62,  1.2175E+05,  1.3E+03,    1.08
 14,  30,  9p3/2,  8d5/2,           6961(4)  ,          22.099(83) ,        ,      0.0381(33),  7.335(57)E+05  ,          6961 ,          4 ,   0.06,      22.099,       0.083,    0.38,         0.0381,         0.0033,    8.58,  7.3346E+05,  5.7E+03,    0.78
 16,   1, 10p3/2,  7s1/2,         144.53(1)  , *         0.069(31) ,        ,       0.089(74),  8.1(73)E+05    ,         144.53,        0.01,   0.01,       0.069,       0.031,   45.28,          0.089,          0.074,   82.64,  8.0592E+05,  7.3E+05,   90.57
 16,   2, 10p3/2,  8s1/2,          387.9(1)  , *         0.424(19) ,        ,       0.173(20),  1.56(14)E+06   ,          387.9,         0.1,   0.03,       0.424,       0.019,    4.41,          0.173,          0.020,   11.77,  1.5615E+06,  1.4E+05,    8.81
 16,   3, 10p3/2,  9s1/2,          997.8(7)  , *        1.7926(11) ,        ,       0.181(17),  1.6387(40)E+06 ,          997.8,         0.7,   0.07,      1.7926,      0.0011,    0.06,          0.181,          0.017,    9.37,  1.6387E+06,  4.0E+03,    0.24
 16,   4, 10p3/2, 10s1/2,          4260(10)  , *        22.261(82) ,        ,       0.360(34),  3.253(38)E+06  ,          4257 ,         13 ,   0.30,      22.261,       0.082,    0.37,          0.360,          0.034,    9.39,  3.2532E+06,  3.8E+04,    1.16
 16,  25, 10p3/2,  6d3/2,         175.12(2)  , *        0.0439(64) ,        ,      0.0201(61),  1.82(53)E+05   ,         175.12,        0.02,   0.01,      0.0439,      0.0064,   14.63,         0.0201,         0.0061,   30.15,  1.8170E+05,  5.3E+04,   29.26
 16,  26, 10p3/2,  6d5/2,         180.36(2)  , *         0.118(20) ,        ,       0.134(40),  1.21(40)E+06   ,         180.36,        0.02,   0.01,       0.118,       0.020,   16.61,          0.134,          0.040,   29.93,  1.2111E+06,  4.0E+05,   33.23
 16,  27, 10p3/2,  7d3/2,          489.2(2)  , *        0.0608(18) ,        ,     0.00177(19),  1.597(93)E+04  ,          489.2,         0.2,   0.03,      0.0608,      0.0018,    2.92,        0.00177,        0.00019,   11.03,  1.5974E+04,  9.3E+02,    5.84
 16,  28, 10p3/2,  7d5/2,          501.3(2)  , *       0.08640(86) ,        ,     0.00332(32),  3.001(60)E+04  ,          501.3,         0.2,   0.04,     0.08640,     0.00086,    1.00,        0.00332,        0.00032,    9.58,  3.0010E+04,  6.0E+02,    2.00
 16,  29, 10p3/2,  8d3/2,           1342(1)  , *         0.072(18) ,        ,    0.000121(60),  1.10(53)E+03   ,          1342 ,          1 ,   0.09,       0.072,       0.018,   24.37,       0.000121,       0.000060,   49.62,  1.0974E+03,  5.3E+02,   48.73
 16,  30, 10p3/2,  8d5/2,           1386(1)  , *        0.1994(49) ,        ,    0.000836(89),  7.56(38)E+03   ,          1386 ,          1 ,   0.10,      0.1994,      0.0049,    2.48,       0.000836,       0.000089,   10.60,  7.5617E+03,  3.8E+02,    4.96
 16,  31, 10p3/2,  9d3/2,         10830(80)  , *        11.027(39) ,        ,     0.00536(52),  4.85(12)E+04   ,         10827 ,         82 ,   0.76,      11.027,       0.039,    0.35,        0.00536,        0.00052,    9.66,  4.8524E+04,  1.2E+03,    2.38
 16,  32, 10p3/2,  9d5/2,        12600(100)  , *        33.919(97) ,        ,      0.0321(31),  2.904(79)E+05  ,         12614 ,        111 ,   0.88,      33.919,       0.097,    0.29,         0.0321,         0.0031,    9.73,  2.9038E+05,  7.9E+03,    2.71
 18,   1, 11p3/2,  7s1/2,        137.722(8)  , *         0.041(25) ,        ,       0.067(74),  3.3(39)E+05    ,        137.722,       0.008,   0.01,       0.041,       0.025,   59.55,          0.067,          0.074,  111.32,  3.2961E+05,  3.9E+05,  119.11
 18,   2, 11p3/2,  8s1/2,         342.41(5)  , *         0.243(14) ,        ,       0.151(21),  7.45(87)E+05   ,         342.41,        0.05,   0.01,       0.243,       0.014,    5.87,          0.151,          0.021,   14.00,  7.4467E+05,  8.7E+04,   11.74
 18,   3, 11p3/2,  9s1/2,          743.8(2)  , *        0.7423(22) ,        ,       0.137(14),  6.783(41)E+05  ,          743.8,         0.2,   0.03,      0.7423,      0.0022,    0.30,          0.137,          0.014,   10.01,  6.7825E+05,  4.1E+03,    0.60
 18,   4, 11p3/2, 10s1/2,           1733(1)  , *        2.6829(13) ,        ,       0.142(14),  7.009(16)E+05  ,          1733 ,          1 ,   0.07,      2.6829,      0.0013,    0.05,          0.142,          0.014,   10.00,  7.0092E+05,  1.6E+03,    0.23
 18,   5, 11p3/2, 11s1/2,          6960(20)  , *        30.613(97) ,        ,       0.285(29),  1.409(15)E+06  ,          6958 ,         19 ,   0.28,      30.613,       0.097,    0.32,          0.285,          0.029,   10.02,  1.4092E+06,  1.5E+04,    1.05
 18,  25, 11p3/2,  6d3/2,         165.22(1)  , *        0.0313(53) ,        ,      0.0223(77),  1.10(37)E+05   ,         165.22,        0.01,   0.01,      0.0313,      0.0053,   17.04,         0.0223,         0.0077,   34.77,  1.1001E+05,  3.7E+04,   34.07
 18,  26, 11p3/2,  6d5/2,         169.87(1)  , *         0.085(16) ,        ,       0.152(50),  7.5(28)E+05    ,         169.87,        0.01,   0.01,       0.085,       0.016,   18.88,          0.152,          0.050,   33.06,  7.4945E+05,  2.8E+05,   37.76
 18,  27, 11p3/2,  7d3/2,         419.01(7)  , *       0.04035(40) ,        ,     0.00227(23),  1.121(22)E+04  ,         419.01,        0.07,   0.02,     0.04035,     0.00040,    1.00,        0.00227,        0.00023,   10.19,  1.1212E+04,  2.2E+02,    2.00
 18,  28, 11p3/2,  7d5/2,         427.91(7)  , *        0.0627(26) ,        ,     0.00514(67),  2.54(21)E+04   ,         427.91,        0.07,   0.02,      0.0627,      0.0026,    4.15,        0.00514,        0.00067,   12.96,  2.5391E+04,  2.1E+03,    8.29
 18,  29, 11p3/2,  8d3/2,          919.5(3)  , *        0.0323(27) ,        ,    0.000138(26),  6.8(11)E+02    ,          919.5,         0.3,   0.04,      0.0323,      0.0027,    8.21,       0.000138,       0.000026,   19.23,  6.7983E+02,  1.1E+02,   16.43
 18,  30, 11p3/2,  8d5/2,          940.2(4)  , *        0.0706(18) ,        ,    0.000615(69),  3.04(16)E+03   ,          940.2,         0.4,   0.04,      0.0706,      0.0018,    2.62,       0.000615,       0.000069,   11.28,  3.0381E+03,  1.6E+02,    5.24
 18,  31, 11p3/2,  9d3/2,           2301(2)  , *        0.0229(55) ,        ,   0.0000044(22),  2.2(10)E+01    ,          2301 ,          2 ,   0.09,      0.0229,      0.0055,   23.98,      0.0000044,      0.0000022,   48.98,  2.1732E+01,  1.0E+01,   47.95
 18,  32, 11p3/2,  9d5/2,           2372(2)  , *        0.7066(21) ,        ,     0.00384(38),  1.894(13)E+04  ,          2372 ,          2 ,   0.10,      0.7066,      0.0021,    0.30,        0.00384,        0.00038,   10.02,  1.8943E+04,  1.3E+02,    0.67
 18,  33, 11p3/2, 10d3/2,        17600(100)  , *        15.595(46) ,        ,     0.00454(46),  2.243(49)E+04  ,         17644 ,        125 ,   0.71,      15.595,       0.046,    0.29,        0.00454,        0.00046,   10.23,  2.2429E+04,  4.9E+02,    2.20
 18,  34, 11p3/2, 10d5/2,        20600(200)  , *         47.87(11) ,        ,      0.0270(28),  1.335(34)E+05  ,         20561 ,        170 ,   0.82,       47.87,        0.11,    0.24,         0.0270,         0.0028,   10.29,  1.3352E+05,  3.4E+03,    2.52
 20,   1, 12p3/2,  7s1/2,        133.675(5)  , *         0.027(20) ,        ,       0.053(73),  1.6(23)E+05    ,        133.675,       0.005,   0.00,       0.027,       0.020,   72.82,          0.053,          0.073,  138.07,  1.5911E+05,  2.3E+05,  145.63
 20,   2, 12p3/2,  8s1/2,         318.44(3)  , *         0.163(11) ,        ,       0.140(22),  4.18(59)E+05   ,         318.44,        0.03,   0.01,       0.163,       0.011,    7.03,          0.140,          0.022,   15.90,  4.1816E+05,  5.9E+04,   14.05
 20,   3, 12p3/2,  9s1/2,          639.3(1)  , *        0.4311(18) ,        ,       0.120(13),  3.603(30)E+05  ,          639.3,         0.1,   0.02,      0.4311,      0.0018,    0.42,          0.120,          0.013,   10.53,  3.6029E+05,  3.0E+03,    0.84
 20,   4, 12p3/2, 10s1/2,         1254.7(4)  , *        1.1127(19) ,        ,       0.106(11),  3.175(11)E+05  ,         1254.7,         0.4,   0.03,      1.1127,      0.0019,    0.17,          0.106,          0.011,   10.51,  3.1746E+05,  1.1E+03,    0.36
 20,   5, 12p3/2, 11s1/2,           2751(2)  , *        3.7272(19) ,        ,       0.113(12),  3.3813(78)E+05 ,          2751 ,          2 ,   0.07,      3.7272,      0.0019,    0.05,          0.113,          0.012,   10.51,  3.3813E+05,  7.8E+02,    0.23
 20,   6, 12p3/2, 12s1/2,         10590(40)  , *         40.26(11) ,        ,       0.231(24),  6.919(94)E+05  ,         10587 ,         44 ,   0.41,       40.26,        0.11,    0.28,          0.231,          0.024,   10.55,  6.9188E+05,  9.4E+03,    1.36
 20,  25, 12p3/2,  6d3/2,        159.428(6)  , *        0.0239(45) ,        ,      0.0239(91),  7.2(27)E+04    ,        159.428,       0.006,   0.00,      0.0239,      0.0045,   18.71,         0.0239,         0.0091,   37.99,  7.1583E+04,  2.7E+04,   37.42
 20,  26, 12p3/2,  6d5/2,        163.759(7)  , *         0.066(13) ,        ,       0.165(58),  5.0(20)E+05    ,        163.759,       0.007,   0.00,       0.066,       0.013,   20.41,          0.165,          0.058,   35.00,  4.9510E+05,  2.0E+05,   40.82
 20,  27, 12p3/2,  7d3/2,         383.66(4)  , *       0.02997(30) ,        ,     0.00269(29),  8.06(16)E+03   ,         383.66,        0.04,   0.01,     0.02997,     0.00030,    1.00,        0.00269,        0.00029,   10.70,  8.0570E+03,  1.6E+02,    2.00
 20,  28, 12p3/2,  7d5/2,         391.11(4)  , *        0.0489(32) ,        ,      0.0068(11),  2.02(26)E+04   ,         391.11,        0.04,   0.01,      0.0489,      0.0032,    6.49,         0.0068,         0.0011,   16.63,  2.0217E+04,  2.6E+03,   12.97
 20,  29, 12p3/2,  8d3/2,          764.9(1)  , *        0.0238(16) ,        ,    0.000214(36),  6.40(85)E+02   ,          764.9,         0.1,   0.02,      0.0238,      0.0016,    6.61,       0.000214,       0.000036,   16.89,  6.3955E+02,  8.5E+01,   13.22
 20,  30, 12p3/2,  8d5/2,          779.1(2)  , *       0.02862(98) ,        ,    0.000293(37),  8.77(60)E+02   ,          779.1,         0.2,   0.02,     0.02862,     0.00098,    3.41,       0.000293,       0.000037,   12.52,  8.7746E+02,  6.0E+01,    6.81
 20,  31, 12p3/2,  9d3/2,         1528.0(6)  , *        0.0138(24) ,        ,   0.0000091(33),  2.72(94)E+01   ,         1528.0,         0.6,   0.04,      0.0138,      0.0024,   17.30,      0.0000091,      0.0000033,   36.15,  2.7198E+01,  9.4E+00,   34.59
 20,  32, 12p3/2,  9d5/2,         1559.2(6)  , *        0.3020(17) ,        ,     0.00407(43),  1.219(13)E+04  ,         1559.2,         0.6,   0.04,      0.3020,      0.0017,    0.55,        0.00407,        0.00043,   10.56,  1.2191E+04,  1.3E+02,    1.10
 20,  33, 12p3/2, 10d3/2,           3616(3)  , *        0.1513(69) ,        ,    0.000082(11),  2.45(22)E+02   ,          3616 ,          3 ,   0.09,      0.1513,      0.0069,    4.55,       0.000082,       0.000011,   13.90,  2.4523E+02,  2.2E+01,    9.09
 20,  34, 12p3/2, 10d5/2,           3725(3)  , *       1.37270(84) ,        ,     0.00617(65),  1.8470(57)E+04 ,          3725 ,          3 ,   0.09,     1.37270,     0.00084,    0.06,        0.00617,        0.00065,   10.51,  1.8470E+04,  5.7E+01,    0.31
 20,  35, 12p3/2, 11d3/2,        26700(200)  , *        20.899(53) ,        ,     0.00387(41),  1.159(24)E+04  ,         26727 ,        180 ,   0.67,      20.899,       0.053,    0.25,        0.00387,        0.00041,   10.71,  1.1589E+04,  2.4E+02,    2.08
 20,  36, 12p3/2, 11d5/2,        31300(500)  , *         64.05(13) ,        ,      0.0226(26),  6.77(36)E+04   ,         31303 ,        548 ,   1.75,       64.05,        0.13,    0.20,         0.0226,         0.0026,   11.70,  6.7741E+04,  3.6E+03,    5.27
 22,   1, 13p3/2,  7s1/2,        131.053(2)  , *         0.020(17) ,        ,       0.044(72),  9(15)E+04      ,        131.053,       0.002,   0.00,       0.020,       0.017,   84.89,          0.044,          0.072,  162.46,  8.6507E+04,  1.5E+05,  169.77
 22,   2, 13p3/2,  8s1/2,         303.95(1)  , *        0.1201(95) ,        ,       0.133(23),  2.60(41)E+05   ,         303.95,        0.01,   0.00,      0.1201,      0.0095,    7.93,          0.133,          0.023,   17.43,  2.6034E+05,  4.1E+04,   15.86
 22,   3, 13p3/2,  9s1/2,         583.45(4)  , *        0.2926(58) ,        ,       0.112(13),  2.184(86)E+05  ,         583.45,        0.04,   0.01,      0.2926,      0.0058,    1.97,          0.112,          0.013,   11.45,  2.1836E+05,  8.6E+03,    3.95
 22,   4, 13p3/2, 10s1/2,         1056.4(1)  , *        0.6465(22) ,        ,       0.092(10),  1.796(12)E+05  ,         1056.4,         0.1,   0.01,      0.6465,      0.0022,    0.35,          0.092,          0.010,   10.93,  1.7957E+05,  1.2E+03,    0.70
 22,   5, 13p3/2, 11s1/2,         1948.6(4)  , *        1.5452(23) ,        ,      0.0835(91),  1.6346(50)E+05 ,         1948.6,         0.4,   0.02,      1.5452,      0.0023,    0.15,         0.0835,         0.0091,   10.92,  1.6346E+05,  5.0E+02,    0.30
 22,   6, 13p3/2, 12s1/2,           4097(5)  , *        4.9293(25) ,        ,       0.091(10),  1.7900(73)E+05 ,          4097 ,          5 ,   0.13,      4.9293,      0.0025,    0.05,          0.091,          0.010,   10.92,  1.7900E+05,  7.3E+02,    0.41
 22,   7, 13p3/2, 13s1/2,         15270(50)  , *         51.20(13) ,        ,       0.191(21),  3.733(43)E+05  ,         15265 ,         53 ,   0.35,       51.20,        0.13,    0.26,          0.191,          0.021,   10.95,  3.7325E+05,  4.3E+03,    1.16
 22,  25, 13p3/2,  6d3/2,        155.713(3)  , *        0.0191(38) ,        ,       0.025(10),  4.9(20)E+04    ,        155.713,       0.003,   0.00,      0.0191,      0.0038,   19.92,          0.025,          0.010,   40.34,  4.9166E+04,  2.0E+04,   39.85
 22,  26, 13p3/2,  6d5/2,        159.842(3)  , *         0.053(11) ,        ,       0.176(64),  3.4(15)E+05    ,        159.842,       0.003,   0.00,       0.053,       0.011,   21.50,          0.176,          0.064,   36.30,  3.4382E+05,  1.5E+05,   42.99
 22,  27, 13p3/2,  7d3/2,         362.83(1)  , *       0.02363(43) ,        ,     0.00303(35),  5.92(21)E+03   ,         362.83,        0.01,   0.00,     0.02363,     0.00042,    1.80,        0.00303,        0.00035,   11.49,  5.9229E+03,  2.1E+02,    3.60
 22,  28, 13p3/2,  7d5/2,         369.49(2)  , *        0.0397(31) ,        ,      0.0081(15),  1.58(25)E+04   ,         369.49,        0.02,   0.00,      0.0397,      0.0031,    7.90,         0.0081,         0.0015,   19.11,  1.5810E+04,  2.5E+03,   15.81
 22,  29, 13p3/2,  8d3/2,         686.35(6)  , *        0.0190(11) ,        ,    0.000290(45),  5.67(64)E+02   ,         686.35,        0.06,   0.01,      0.0190,      0.0011,    5.63,       0.000290,       0.000045,   15.68,  5.6690E+02,  6.4E+01,   11.26
 22,  30, 13p3/2,  8d5/2,         697.79(7)  , *       0.01242(57) ,        ,    0.000118(17),  2.30(21)E+02   ,         697.79,        0.07,   0.01,     0.01242,     0.00057,    4.60,       0.000118,       0.000017,   14.27,  2.3000E+02,  2.1E+01,    9.20
 22,  31, 13p3/2,  9d3/2,         1243.7(2)  , *        0.0040(14) ,        ,   0.0000021(15),  4.2(30)        ,         1243.7,         0.2,   0.01,      0.0040,      0.0014,   35.66,      0.0000021,      0.0000015,   72.14,  4.1735E+00,  3.0E+00,   71.31
 22,  32, 13p3/2,  9d5/2,         1264.2(2)  , *       0.16498(67) ,        ,     0.00349(38),  6.823(55)E+03  ,         1264.2,         0.2,   0.01,     0.16498,     0.00067,    0.40,        0.00349,        0.00038,   10.94,  6.8228E+03,  5.5E+01,    0.81
 22,  33, 13p3/2, 10d3/2,         2346.6(6)  , *        0.0785(30) ,        ,    0.000124(16),  2.42(18)E+02   ,         2346.6,         0.6,   0.03,      0.0785,      0.0030,    3.76,       0.000124,       0.000016,   13.26,  2.4186E+02,  1.8E+01,    7.53
 22,  34, 13p3/2, 10d5/2,         2391.7(7)  , *       0.60420(77) ,        ,     0.00691(75),  1.3515(36)E+04 ,         2391.7,         0.7,   0.03,     0.60420,     0.00077,    0.13,        0.00691,        0.00075,   10.92,  1.3515E+04,  3.6E+01,    0.27
 22,  35, 13p3/2, 11d3/2,           5346(3)  , *        0.3177(84) ,        ,    0.000171(21),  3.35(18)E+02   ,          5346 ,          3 ,   0.06,      0.3177,      0.0084,    2.65,       0.000171,       0.000021,   12.13,  3.3457E+02,  1.8E+01,    5.30
 22,  36, 13p3/2, 11d5/2,          5510(20)  , *        2.1985(11) ,        ,     0.00749(82),  1.466(12)E+04  ,          5507 ,         16 ,   0.28,      2.1985,      0.0011,    0.05,        0.00749,        0.00082,   10.95,  1.4657E+04,  1.2E+02,    0.85
 22,  37, 13p3/2, 12d3/2,        38400(500)  , *        26.940(61) ,        ,     0.00331(38),  6.47(24)E+03   ,         38444 ,        472 ,   1.23,      26.940,       0.061,    0.22,        0.00331,        0.00038,   11.52,  6.4701E+03,  2.4E+02,    3.71
 22,  38, 13p3/2, 12d5/2,        44600(200)  , *         82.46(15) ,        ,      0.0198(22),  3.877(61)E+04  ,         44622 ,        227 ,   0.51,       82.46,        0.15,    0.18,         0.0198,         0.0022,   11.02,  3.8771E+04,  6.1E+02,    1.57
 24,   1, 14p3/2,  7s1/2,        129.251(2)  , *         0.015(14) ,        ,       0.038(70),  5.1(98)E+04    ,        129.251,       0.002,   0.00,       0.015,       0.014,   95.69,          0.038,          0.070,  184.30,  5.1450E+04,  9.8E+04,  191.38
 24,   2, 14p3/2,  8s1/2,        294.430(9)  , *        0.0937(81) ,        ,       0.129(24),  1.74(30)E+05   ,        294.430,       0.009,   0.00,      0.0937,      0.0081,    8.63,          0.129,          0.024,   18.65,  1.7407E+05,  3.0E+04,   17.27
 24,   3, 14p3/2,  9s1/2,         549.34(3)  , *        0.2170(49) ,        ,       0.106(13),  1.439(65)E+05  ,         549.34,        0.03,   0.01,      0.2170,      0.0049,    2.27,          0.106,          0.013,   11.94,  1.4386E+05,  6.5E+03,    4.53
 24,   4, 14p3/2, 10s1/2,         949.64(9)  , *        0.4402(18) ,        ,      0.0847(96),  1.1462(94)E+05 ,         949.64,        0.09,   0.01,      0.4402,      0.0018,    0.41,         0.0847,         0.0096,   11.27,  1.1462E+05,  9.4E+02,    0.82
 24,   5, 14p3/2, 11s1/2,         1613.9(3)  , *        0.8962(19) ,        ,      0.0716(81),  9.678(41)E+04  ,         1613.9,         0.3,   0.02,      0.8962,      0.0019,    0.21,         0.0716,         0.0081,   11.25,  9.6784E+04,  4.1E+02,    0.43
 24,   6, 14p3/2, 12s1/2,           2853(3)  , *        2.0403(28) ,        ,      0.0671(76),  9.081(35)E+04  ,          2853 ,          3 ,   0.09,      2.0403,      0.0028,    0.14,         0.0671,         0.0076,   11.25,  9.0807E+04,  3.5E+02,    0.38
 24,   7, 14p3/2, 13s1/2,           5816(8)  , *        6.2906(31) ,        ,      0.0753(85),  1.0187(41)E+05 ,          5816 ,          8 ,   0.13,      6.2906,      0.0031,    0.05,         0.0753,         0.0085,   11.25,  1.0187E+05,  4.1E+02,    0.40
 24,   8, 14p3/2, 14s1/2,         21150(80)  , *         63.44(15) ,        ,       0.159(18),  2.154(27)E+05  ,         21154 ,         81 ,   0.38,       63.44,        0.15,    0.24,          0.159,          0.018,   11.29,  2.1536E+05,  2.7E+03,    1.24
 24,  25, 14p3/2,  6d3/2,        153.175(2)  , *        0.0158(33) ,        ,       0.026(11),  3.5(15)E+04    ,        153.175,       0.002,   0.00,      0.0158,      0.0033,   20.83,          0.026,          0.011,   42.10,  3.5225E+04,  1.5E+04,   41.66
 24,  26, 14p3/2,  6d5/2,        157.168(2)  , *        0.0436(97) ,        ,       0.184(68),  2.5(11)E+05    ,        157.168,       0.002,   0.00,      0.0436,      0.0097,   22.30,          0.184,          0.068,   37.21,  2.4838E+05,  1.1E+05,   44.59
 24,  27, 14p3/2,  7d3/2,         349.35(1)  , *       0.01936(47) ,        ,     0.00329(40),  4.45(22)E+03   ,         349.35,        0.01,   0.00,     0.01936,     0.00047,    2.45,        0.00329,        0.00040,   12.26,  4.4536E+03,  2.2E+02,    4.90
