  Keys,,    Transition,,        Wavelength   ,          Matrix el. ,       ,       Br. ratio,     Tran. rate   ,     Wavelength,       Unc  ,  Unc %,  Matrix el.,       Unc  ,   Unc %,      Br. ratio,          Unc  ,   Unc %,  Tran. rate,    Unc  ,  Unc %
 30,  13,  5d3/2,  6p3/2,        5241.24(4)  ,           8.159(86) ,        ,      0.0570(36),  2.342(49)E+05  ,        5241.24,        0.04,   0.00,       8.159,       0.086,    1.05,         0.0570,         0.0036,    6.27,  2.3422E+05,  4.9E+03,    2.10
 32,  10,  6d3/2,  5p1/2,       620.8027(4)  ,           1.067(37) ,        ,       0.635(17),  2.41(17)E+06   ,       620.8027,      0.0004,   0.00,       1.067,       0.037,    3.48,          0.635,          0.017,    2.74,  2.4119E+06,  1.7E+05,    6.96
 32,  11,  6d3/2,  5p3/2,       630.0966(4)  ,           0.506(17) ,        ,      0.1367(99),  5.19(34)E+05   ,       630.0966,      0.0004,   0.00,       0.506,       0.017,    3.30,         0.1367,         0.0099,    7.22,  5.1923E+05,  3.4E+04,    6.59
 32,  12,  6d3/2,  6p1/2,       2011.244(6)  ,           1.605(82) ,        ,      0.0422(46),  1.60(16)E+05   ,       2011.244,       0.006,   0.00,       1.605,       0.082,    5.14,         0.0422,         0.0046,   10.83,  1.6034E+05,  1.6E+04,   10.28
 32,  13,  6d3/2,  6p3/2,       2043.095(6)  ,           0.833(37) ,        ,      0.0108(11),  4.12(37)E+04   ,       2043.095,       0.006,   0.00,       0.833,       0.037,    4.47,         0.0108,         0.0011,    9.94,  4.1218E+04,  3.7E+03,    8.94
 32,  14,  6d3/2,  7p1/2,        11735.6(2)  ,          31.418(47) ,        ,      0.0814(37),  3.0935(93)E+05 ,        11735.6,         0.2,   0.00,      31.418,       0.047,    0.15,         0.0814,         0.0037,    4.54,  3.0935E+05,  9.3E+02,    0.30
 32,  15,  6d3/2,  7p3/2,        12239.6(2)  ,          14.167(21) ,        ,     0.01459(66),  5.544(16)E+04  ,        12239.6,         0.2,   0.00,      14.167,       0.021,    0.15,        0.01459,        0.00066,    4.54,  5.5442E+04,  1.6E+02,    0.30
 32,  46,  6d3/2,  4f5/2,        5277.02(4)  ,           9.361(71) ,        ,      0.0795(38),  3.021(46)E+05  ,        5277.02,        0.04,   0.00,       9.361,       0.071,    0.76,         0.0795,         0.0038,    4.74,  3.0206E+05,  4.6E+03,    1.51
 34,  10,  7d3/2,  5p1/2,       564.9346(3)  ,           0.788(21) ,        ,       0.604(14),  1.742(91)E+06  ,       564.9346,      0.0003,   0.00,       0.788,       0.021,    2.61,          0.604,          0.014,    2.26,  1.7424E+06,  9.1E+04,    5.21
 34,  11,  7d3/2,  5p3/2,       572.6207(3)  ,          0.3697(92) ,        ,      0.1278(69),  3.69(18)E+05   ,       572.6207,      0.0003,   0.00,      0.3697,      0.0092,    2.48,         0.1278,         0.0069,    5.39,  3.6880E+05,  1.8E+04,    4.97
 34,  12,  7d3/2,  6p1/2,       1523.222(3)  ,           1.329(46) ,        ,      0.0877(62),  2.53(18)E+05   ,       1523.222,       0.003,   0.00,       1.329,       0.046,    3.46,         0.0877,         0.0062,    7.08,  2.5324E+05,  1.8E+04,    6.92
 34,  13,  7d3/2,  6p3/2,       1541.421(3)  ,           0.649(21) ,        ,      0.0202(14),  5.82(37)E+04   ,       1541.421,       0.003,   0.00,       0.649,       0.021,    3.18,         0.0202,         0.0014,    7.03,  5.8202E+04,  3.7E+03,    6.35
 34,  14,  7d3/2,  7p1/2,        4089.82(2)  ,            1.81(11) ,        ,      0.0084(11),  2.41(30)E+04   ,        4089.82,        0.02,   0.00,        1.81,        0.11,    6.26,         0.0084,         0.0011,   12.85,  2.4136E+04,  3.0E+03,   12.53
 34,  15,  7d3/2,  7p3/2,        4149.37(2)  ,           0.988(50) ,        ,     0.00240(26),  6.92(71)E+03   ,        4149.37,        0.02,   0.00,       0.988,       0.050,    5.11,        0.00240,        0.00026,   10.70,  6.9150E+03,  7.1E+02,   10.21
 34,  16,  7d3/2,  8p1/2,        22463.2(7)  ,          47.746(78) ,        ,      0.0353(12),  1.0188(33)E+05 ,        22463.2,         0.7,   0.00,      47.746,       0.078,    0.16,         0.0353,         0.0012,    3.29,  1.0188E+05,  3.3E+02,    0.33
 34,  17,  7d3/2,  8p3/2,        23456.4(8)  ,          21.531(35) ,        ,     0.00630(21),  1.8194(58)E+04 ,        23456.4,         0.8,   0.00,      21.531,       0.035,    0.16,        0.00630,        0.00021,    3.29,  1.8194E+04,  5.8E+01,    0.32
 34,  46,  7d3/2,  4f5/2,        2866.98(1)  ,           2.327(30) ,        ,      0.0403(17),  1.164(30)E+05  ,        2866.98,        0.01,   0.00,       2.327,       0.030,    1.28,         0.0403,         0.0017,    4.09,  1.1644E+05,  3.0E+03,    2.56
 34,  48,  7d3/2,  5f5/2,         9976.8(1)  ,           19.63(14) ,        ,      0.0681(24),  1.965(27)E+05  ,         9976.8,         0.1,   0.00,       19.63,        0.14,    0.69,         0.0681,         0.0024,    3.52,  1.9651E+05,  2.7E+03,    1.39
 36,  10,  8d3/2,  5p1/2,       536.4090(3)  ,           0.605(13) ,        ,       0.574(11),  1.202(52)E+06  ,       536.4090,      0.0003,   0.00,       0.605,       0.013,    2.15,          0.574,          0.011,    2.00,  1.2017E+06,  5.2E+04,    4.30
 36,  11,  8d3/2,  5p3/2,       543.3337(3)  ,          0.2827(58) ,        ,      0.1207(53),  2.52(10)E+05   ,       543.3337,      0.0003,   0.00,      0.2827,      0.0058,    2.06,         0.1207,         0.0053,    4.43,  2.5237E+05,  1.0E+04,    4.12
 36,  12,  8d3/2,  6p1/2,       1332.204(3)  ,           1.005(28) ,        ,      0.1034(57),  2.16(12)E+05   ,       1332.204,       0.003,   0.00,       1.005,       0.028,    2.75,         0.1034,         0.0057,    5.54,  2.1633E+05,  1.2E+04,    5.49
 36,  13,  8d3/2,  6p3/2,       1346.104(3)  ,           0.482(12) ,        ,      0.0231(13),  4.83(25)E+04   ,       1346.104,       0.003,   0.00,       0.482,       0.012,    2.55,         0.0231,         0.0013,    5.62,  4.8329E+04,  2.5E+03,    5.10
 36,  14,  8d3/2,  7p1/2,        2952.97(1)  ,           1.567(51) ,        ,      0.0231(16),  4.83(31)E+04   ,        2952.97,        0.01,   0.00,       1.567,       0.051,    3.25,         0.0231,         0.0016,    6.85,  4.8287E+04,  3.1E+03,    6.49
 36,  15,  8d3/2,  7p3/2,        2983.89(1)  ,           0.784(23) ,        ,     0.00560(35),  1.172(68)E+04  ,        2983.89,        0.01,   0.00,       0.784,       0.023,    2.90,        0.00560,        0.00035,    6.33,  1.1720E+04,  6.8E+02,    5.81
 36,  16,  8d3/2,  8p1/2,        7212.41(7)  ,            1.95(17) ,        ,     0.00245(42),  5.13(88)E+03   ,        7212.41,        0.07,   0.00,        1.95,        0.17,    8.54,        0.00245,        0.00042,   17.24,  5.1286E+03,  8.8E+02,   17.08
 36,  17,  8d3/2,  8p3/2,        7311.81(8)  ,           1.128(74) ,        ,     0.00079(11),  1.65(22)E+03   ,        7311.81,        0.08,   0.00,       1.128,       0.074,    6.60,        0.00079,        0.00011,   13.44,  1.6485E+03,  2.2E+02,   13.20
 36,  18,  8d3/2,  9p1/2,          38091(2)  ,           67.18(12) ,        ,     0.01977(52),  4.136(14)E+04  ,         38091 ,          2 ,   0.01,       67.18,        0.12,    0.17,        0.01977,        0.00052,    2.62,  4.1359E+04,  1.4E+02,    0.35
 36,  19,  8d3/2,  9p3/2,          39801(2)  ,          30.295(51) ,        ,    0.003525(92),  7.373(25)E+03  ,         39801 ,          2 ,   0.01,      30.295,       0.051,    0.17,       0.003525,       0.000092,    2.62,  7.3733E+03,  2.5E+01,    0.34
 36,  46,  8d3/2,  4f5/2,       2257.682(7)  ,           1.177(14) ,        ,      0.0291(10),  6.09(15)E+04   ,       2257.682,       0.007,   0.00,       1.177,       0.014,    1.20,         0.0291,         0.0010,    3.49,  6.0927E+04,  1.5E+03,    2.41
 36,  48,  8d3/2,  5f5/2,        5144.95(4)  ,           4.778(52) ,        ,      0.0406(14),  8.49(18)E+04   ,        5144.95,        0.04,   0.00,       4.778,       0.052,    1.09,         0.0406,         0.0014,    3.33,  8.4893E+04,  1.8E+03,    2.17
 36,  50,  8d3/2,  6f5/2,        16850.3(4)  ,           32.47(21) ,        ,      0.0534(15),  1.117(15)E+05  ,        16850.3,         0.4,   0.00,       32.47,        0.21,    0.66,         0.0534,         0.0015,    2.88,  1.1166E+05,  1.5E+03,    1.31
 38,  10,  9d3/2,  5p1/2,       519.6721(3)  ,          0.4829(90) ,        ,       0.554(10),  8.42(32)E+05   ,       519.6721,      0.0003,   0.00,      0.4829,      0.0090,    1.87,          0.554,          0.010,    1.81,  8.4173E+05,  3.2E+04,    3.75
 38,  11,  9d3/2,  5p3/2,       526.1687(3)  ,          0.2250(40) ,        ,      0.1158(44),  1.760(63)E+05  ,       526.1687,      0.0003,   0.00,      0.2250,      0.0040,    1.80,         0.1158,         0.0044,    3.84,  1.7601E+05,  6.3E+03,    3.59
 38,  12,  9d3/2,  6p1/2,       1233.536(2)  ,           0.786(18) ,        ,      0.1098(51),  1.669(78)E+05  ,       1233.536,       0.002,   0.00,       0.786,       0.018,    2.33,         0.1098,         0.0051,    4.66,  1.6685E+05,  7.8E+03,    4.66
 38,  13,  9d3/2,  6p3/2,       1245.444(2)  ,          0.3746(82) ,        ,      0.0242(12),  3.68(16)E+04   ,       1245.444,       0.002,   0.00,      0.3746,      0.0082,    2.18,         0.0242,         0.0012,    4.78,  3.6795E+04,  1.6E+03,    4.35
 38,  14,  9d3/2,  7p1/2,       2508.255(9)  ,           1.201(33) ,        ,      0.0305(17),  4.63(25)E+04   ,       2508.255,       0.009,   0.00,       1.201,       0.033,    2.72,         0.0305,         0.0017,    5.71,  4.6283E+04,  2.5E+03,    5.44
 38,  15,  9d3/2,  7p3/2,       2530.528(9)  ,           0.588(15) ,        ,     0.00710(38),  1.080(53)E+04  ,       2530.528,       0.009,   0.00,       0.588,       0.015,    2.48,        0.00710,        0.00038,    5.38,  1.0797E+04,  5.3E+02,    4.95
 38,  16,  9d3/2,  8p1/2,        5032.93(4)  ,           1.792(51) ,        ,     0.00840(51),  1.276(73)E+04  ,        5032.93,        0.04,   0.00,       1.792,       0.051,    2.85,        0.00840,        0.00051,    6.06,  1.2759E+04,  7.3E+02,    5.70
 38,  17,  9d3/2,  8p3/2,        5081.13(4)  ,           0.918(23) ,        ,     0.00214(12),  3.26(16)E+03   ,        5081.13,        0.04,   0.00,       0.918,       0.023,    2.47,        0.00214,        0.00012,    5.40,  3.2573E+03,  1.6E+02,    4.94
 38,  18,  9d3/2,  9p1/2,        11588.2(2)  ,            2.03(23) ,        ,     0.00088(20),  1.34(30)E+03   ,        11588.2,         0.2,   0.00,        2.03,        0.23,   11.28,        0.00088,        0.00020,   22.64,  1.3381E+03,  3.0E+02,   22.56
 38,  19,  9d3/2,  9p3/2,        11741.7(2)  ,            1.25(10) ,        ,    0.000322(53),  4.89(80)E+02   ,        11741.7,         0.2,   0.00,        1.25,        0.10,    8.19,       0.000322,       0.000053,   16.53,  4.8928E+02,  8.0E+01,   16.39
 38,  20,  9d3/2, 10p1/2,          59522(5)  ,           89.72(16) ,        ,     0.01272(28),  1.9334(70)E+04 ,         59522 ,          5 ,   0.01,       89.72,        0.16,    0.18,        0.01272,        0.00028,    2.22,  1.9334E+04,  7.0E+01,    0.36
 38,  21,  9d3/2, 10p3/2,          62230(5)  ,          40.465(71) ,        ,    0.002265(50),  3.442(12)E+03  ,         62230 ,          5 ,   0.01,      40.465,       0.071,    0.18,       0.002265,       0.000050,    2.22,  3.4416E+03,  1.2E+01,    0.35
 38,  46,  9d3/2,  4f5/2,       1988.176(6)  ,          0.7529(85) ,        ,     0.02404(75),  3.653(83)E+04  ,       1988.176,       0.006,   0.00,      0.7529,      0.0085,    1.13,        0.02404,        0.00075,    3.11,  3.6532E+04,  8.3E+02,    2.26
 38,  48,  9d3/2,  5f5/2,        3930.71(2)  ,           2.398(26) ,        ,     0.03155(96),  4.80(10)E+04   ,        3930.71,        0.02,   0.00,       2.398,       0.026,    1.08,        0.03155,        0.00096,    3.03,  4.7953E+04,  1.0E+03,    2.16
 38,  50,  9d3/2,  6f5/2,         8376.1(1)  ,           7.779(76) ,        ,     0.03432(99),  5.22(10)E+04   ,         8376.1,         0.1,   0.00,       7.779,       0.076,    0.97,        0.03432,        0.00099,    2.89,  5.2158E+04,  1.0E+03,    1.95
 38,  52,  9d3/2,  7f5/2,          26307(1)  ,           47.95(30) ,        ,      0.0421(11),  6.397(81)E+04  ,         26307 ,          1 ,   0.00,       47.95,        0.30,    0.63,         0.0421,         0.0011,    2.50,  6.3968E+04,  8.1E+02,    1.26
 40,  10, 10d3/2,  5p1/2,       508.9406(1)  ,          0.3971(66) ,        ,      0.5393(89),  6.06(20)E+05   ,       508.9406,      0.0001,   0.00,      0.3971,      0.0066,    1.66,         0.5393,         0.0089,    1.66,  6.0591E+05,  2.0E+04,    3.33
 40,  11, 10d3/2,  5p3/2,       515.1701(1)  ,          0.1847(30) ,        ,      0.1125(38),  1.264(40)E+05  ,       515.1701,      0.0001,   0.00,      0.1847,      0.0030,    1.60,         0.1125,         0.0038,    3.40,  1.2635E+05,  4.0E+03,    3.20
 40,  12, 10d3/2,  6p1/2,       1174.739(1)  ,           0.637(13) ,        ,      0.1128(46),  1.267(51)E+05  ,       1174.739,       0.001,   0.00,       0.637,       0.013,    2.03,         0.1128,         0.0046,    4.04,  1.2670E+05,  5.1E+03,    4.05
 40,  13, 10d3/2,  6p3/2,       1185.534(2)  ,          0.3021(57) ,        ,      0.0247(10),  2.77(11)E+04   ,       1185.534,       0.002,   0.00,      0.3021,      0.0057,    1.90,         0.0247,         0.0010,    4.16,  2.7735E+04,  1.1E+03,    3.80
 40,  14, 10d3/2,  7p1/2,       2276.561(6)  ,           0.949(22) ,        ,      0.0344(17),  3.87(18)E+04   ,       2276.561,       0.006,   0.00,       0.949,       0.022,    2.33,         0.0344,         0.0017,    4.89,  3.8671E+04,  1.8E+03,    4.67
 40,  15, 10d3/2,  7p3/2,       2294.894(6)  ,          0.4598(98) ,        ,     0.00789(37),  8.86(38)E+03   ,       2294.894,       0.006,   0.00,      0.4598,      0.0098,    2.14,        0.00789,        0.00037,    4.65,  8.8589E+03,  3.8E+02,    4.28
 40,  16, 10d3/2,  8p1/2,        4179.43(2)  ,           1.389(34) ,        ,     0.01192(63),  1.339(66)E+04  ,        4179.43,        0.02,   0.00,       1.389,       0.034,    2.48,        0.01192,        0.00063,    5.25,  1.3388E+04,  6.6E+02,    4.96
 40,  17, 10d3/2,  8p3/2,        4212.62(2)  ,           0.692(15) ,        ,     0.00289(14),  3.25(14)E+03   ,        4212.62,        0.02,   0.00,       0.692,       0.015,    2.20,        0.00289,        0.00014,    4.79,  3.2459E+03,  1.4E+02,    4.41
 40,  18, 10d3/2,  9p1/2,        7882.08(7)  ,           2.005(56) ,        ,     0.00370(22),  4.16(23)E+03   ,        7882.08,        0.07,   0.00,       2.005,       0.056,    2.80,        0.00370,        0.00022,    5.89,  4.1602E+03,  2.3E+02,    5.59
 40,  19, 10d3/2,  9p3/2,        7952.79(7)  ,           1.052(24) ,        ,    0.000993(49),  1.115(51)E+03  ,        7952.79,        0.07,   0.00,       1.052,       0.024,    2.27,       0.000993,       0.000049,    4.91,  1.1151E+03,  5.1E+01,    4.54
 40,  20, 10d3/2, 10p1/2,        17428.9(3)  ,            2.05(30) ,        ,     0.00036(11),  4.0(12)E+02    ,        17428.9,         0.3,   0.00,        2.05,        0.30,   14.61,        0.00036,        0.00011,   29.27,  4.0304E+02,  1.2E+02,   29.22
 40,  21, 10d3/2, 10p3/2,        17653.8(3)  ,            1.36(13) ,        ,    0.000152(30),  1.71(34)E+02   ,        17653.8,         0.3,   0.00,        1.36,        0.13,    9.87,       0.000152,       0.000030,   19.83,  1.7095E+02,  3.4E+01,   19.74
 40,  22, 10d3/2, 11p1/2,          87673(8)  ,          115.37(22) ,        ,     0.00891(17),  1.0005(38)E+04 ,         87673 ,          8 ,   0.01,      115.37,        0.22,    0.19,        0.00891,        0.00017,    1.94,  1.0005E+04,  3.8E+01,    0.38
 40,  23, 10d3/2, 11p3/2,          91667(9)  ,          52.038(95) ,        ,    0.001585(31),  1.7808(65)E+03 ,         91667 ,          9 ,   0.01,      52.038,       0.095,    0.18,       0.001585,       0.000031,    1.94,  1.7808E+03,  6.5E+00,    0.37
 40,  46, 10d3/2,  4f5/2,       1839.760(4)  ,          0.5414(58) ,        ,     0.02122(60),  2.384(51)E+04  ,       1839.760,       0.004,   0.00,      0.5414,      0.0058,    1.07,        0.02122,        0.00060,    2.83,  2.3839E+04,  5.1E+02,    2.14
 40,  48, 10d3/2,  5f5/2,        3390.03(1)  ,           1.528(16) ,        ,     0.02701(75),  3.035(63)E+04  ,        3390.03,        0.01,   0.00,       1.528,       0.016,    1.04,        0.02701,        0.00075,    2.78,  3.0348E+04,  6.3E+02,    2.08
 40,  50, 10d3/2,  6f5/2,        6251.44(4)  ,           3.878(39) ,        ,     0.02776(76),  3.118(63)E+04  ,        6251.44,        0.04,   0.00,       3.878,       0.039,    1.00,        0.02776,        0.00076,    2.72,  3.1183E+04,  6.3E+02,    2.01
 40,  52, 10d3/2,  7f5/2,        12724.6(2)  ,           11.34(10) ,        ,     0.02813(73),  3.160(57)E+04  ,        12724.6,         0.2,   0.00,       11.34,        0.10,    0.90,        0.02813,        0.00073,    2.58,  3.1605E+04,  5.7E+02,    1.79
 40,  54, 10d3/2,  8f5/2,          38761(2)  ,           66.07(41) ,        ,     0.03380(76),  3.797(47)E+04  ,         38761 ,          2 ,   0.00,       66.07,        0.41,    0.61,        0.03380,        0.00076,    2.24,  3.7973E+04,  4.7E+02,    1.23
 42,  10, 11d3/2,  5p1/2,         501.62(1)  , *         0.339(12) ,        ,       0.529(20),  4.62(34)E+05   ,         501.62,        0.01,   0.00,       0.339,       0.012,    3.68,          0.529,          0.020,    3.85,  4.6176E+05,  3.4E+04,    7.36
 42,  11, 11d3/2,  5p3/2,         507.67(1)  , *        0.1575(55) ,        ,      0.1100(82),  9.60(67)E+04   ,         507.67,        0.01,   0.00,      0.1575,      0.0055,    3.49,         0.1100,         0.0082,    7.48,  9.6005E+04,  6.7E+03,    6.98
 42,  12, 11d3/2,  6p1/2,        1136.44(6)  , *         0.539(30) ,        ,       0.115(12),  1.00(11)E+05   ,        1136.44,        0.06,   0.01,       0.539,       0.030,    5.60,          0.115,          0.012,   10.71,  1.0041E+05,  1.1E+04,   11.21
 42,  13, 11d3/2,  6p3/2,        1146.54(7)  , *         0.255(13) ,        ,      0.0250(28),  2.18(23)E+04   ,        1146.54,        0.07,   0.01,       0.255,       0.013,    5.28,         0.0250,         0.0028,   11.14,  2.1829E+04,  2.3E+03,   10.56
 42,  14, 11d3/2,  7p1/2,         2137.0(2)  , *         0.791(60) ,        ,      0.0372(57),  3.25(49)E+04   ,         2137.0,         0.2,   0.01,       0.791,       0.060,    7.59,         0.0372,         0.0057,   15.22,  3.2451E+04,  4.9E+03,   15.19
 42,  15, 11d3/2,  7p3/2,         2153.1(2)  , *         0.380(27) ,        ,      0.0084(12),  7.3(10)E+03    ,         2153.1,         0.2,   0.01,       0.380,       0.027,    7.08,         0.0084,         0.0012,   14.67,  7.3345E+03,  1.0E+03,   14.16
 42,  16, 11d3/2,  8p1/2,         3731.9(7)  , *          1.13(11) ,        ,      0.0142(29),  1.24(25)E+04   ,         3731.9,         0.7,   0.02,        1.13,        0.11,    9.98,         0.0142,         0.0029,   20.13,  1.2418E+04,  2.5E+03,   19.96
 42,  17, 11d3/2,  8p3/2,         3758.4(7)  , *         0.554(51) ,        ,     0.00336(63),  2.93(54)E+03   ,         3758.4,         0.7,   0.02,       0.554,       0.051,    9.17,        0.00336,        0.00063,   18.76,  2.9287E+03,  5.4E+02,   18.34
 42,  18, 11d3/2,  9p1/2,           6428(2)  , *          1.61(22) ,        ,      0.0056(15),  4.9(13)E+03    ,          6428 ,          2 ,   0.03,        1.61,        0.22,   13.43,         0.0056,         0.0015,   27.05,  4.9242E+03,  1.3E+03,   26.86
 42,  19, 11d3/2,  9p3/2,           6475(2)  , *         0.812(98) ,        ,     0.00141(35),  1.23(30)E+03   ,          6475 ,          2 ,   0.03,       0.812,       0.098,   12.07,        0.00141,        0.00035,   24.47,  1.2305E+03,  3.0E+02,   24.13
 42,  20, 11d3/2, 10p1/2,          11619(7)  , *          2.26(46) ,        ,     0.00188(77),  1.64(67)E+03   ,         11619 ,          7 ,   0.06,        2.26,        0.46,   20.40,        0.00188,        0.00077,   40.95,  1.6430E+03,  6.7E+02,   40.81
 42,  21, 11d3/2, 10p3/2,          11718(7)  , *          1.21(21) ,        ,     0.00053(18),  4.6(16)E+02    ,         11718 ,          7 ,   0.06,        1.21,        0.21,   17.48,        0.00053,        0.00018,   35.20,  4.5817E+02,  1.6E+02,   34.96
 42,  22, 11d3/2, 11p1/2,         24940(30)  , *           2.0(13) ,        ,     0.00015(19),  1.3(17)E+02    ,         24940 ,         31 ,   0.12,         2.0,         1.3,   65.45,        0.00015,        0.00019,  130.94,  1.2711E+02,  1.7E+02,  130.89
 42,  23, 11d3/2, 11p3/2,         25250(30)  , *          1.43(60) ,        ,    0.000074(62),  6.4(54)E+01    ,         25253 ,         32 ,   0.13,        1.43,        0.60,   42.14,       0.000074,       0.000062,   84.38,  6.4440E+01,  5.4E+01,   84.28
 42,  24, 11d3/2, 12p1/2,       123400(800)  , *        144.17(67) ,        ,     0.00642(30),  5.60(12)E+03   ,        123426 ,        766 ,   0.62,      144.17,        0.67,    0.46,        0.00642,        0.00030,    4.72,  5.5995E+03,  1.2E+02,    2.08
 42,  25, 11d3/2, 12p3/2,       129100(800)  , *         65.02(28) ,        ,    0.001142(54),  9.96(21)E+02   ,        129066 ,        837 ,   0.65,       65.02,        0.28,    0.43,       0.001142,       0.000054,    4.75,  9.9606E+02,  2.1E+01,    2.13
 42,  46, 11d3/2,  4f5/2,         1747.5(2)  , *        0.4212(24) ,        ,     0.01930(85),  1.684(19)E+04  ,         1747.5,         0.2,   0.01,      0.4212,      0.0024,    0.57,        0.01930,        0.00085,    4.39,  1.6839E+04,  1.9E+02,    1.14
 42,  48, 11d3/2,  5f5/2,         3089.5(5)  , *        1.1066(41) ,        ,      0.0241(10),  2.103(15)E+04  ,         3089.5,         0.5,   0.02,      1.1066,      0.0041,    0.37,         0.0241,         0.0010,    4.30,  2.1034E+04,  1.5E+02,    0.73
 42,  50, 11d3/2,  6f5/2,           5301(1)  , *        2.4843(66) ,        ,      0.0241(10),  2.099(11)E+04  ,          5301 ,          1 ,   0.03,      2.4843,      0.0066,    0.27,         0.0241,         0.0010,    4.28,  2.0989E+04,  1.1E+02,    0.54
 42,  52, 11d3/2,  7f5/2,           9321(4)  , *         5.671(19) ,        ,     0.02306(99),  2.011(14)E+04  ,          9321 ,          4 ,   0.05,       5.671,       0.019,    0.34,        0.02306,        0.00099,    4.30,  2.0115E+04,  1.4E+02,    0.69
 42,  54, 11d3/2,  8f5/2,         18350(20)  , *         15.58(14) ,        ,      0.0228(10),  1.990(35)E+04  ,         18352 ,         17 ,   0.09,       15.58,        0.14,    0.87,         0.0228,         0.0010,    4.58,  1.9902E+04,  3.5E+02,    1.77
 42,  56, 11d3/2,  9f5/2,        54600(200)  , *          86.6(35) ,        ,      0.0268(24),  2.33(19)E+04   ,         54612 ,        161 ,   0.29,        86.6,         3.5,    4.08,         0.0268,         0.0024,    9.04,  2.3348E+04,  1.9E+03,    8.21
 44,  10, 12d3/2,  5p1/2,         496.39(1)  , *        0.2904(92) ,        ,       0.521(18),  3.49(22)E+05   ,         496.39,        0.01,   0.00,      0.2904,      0.0092,    3.17,          0.521,          0.018,    3.36,  3.4918E+05,  2.2E+04,    6.35
 44,  11, 12d3/2,  5p3/2,         502.31(1)  , *        0.1347(41) ,        ,      0.1083(70),  7.25(44)E+04   ,         502.31,        0.01,   0.00,      0.1347,      0.0041,    3.01,         0.1083,         0.0070,    6.44,  7.2512E+04,  4.4E+03,    6.03
 44,  12, 12d3/2,  6p1/2,        1109.95(6)  , *         0.458(22) ,        ,       0.116(10),  7.76(73)E+04   ,        1109.95,        0.06,   0.01,       0.458,       0.022,    4.72,          0.116,          0.010,    9.02,  7.7573E+04,  7.3E+03,    9.44
 44,  13, 12d3/2,  6p3/2,        1119.58(6)  , *        0.2158(96) ,        ,      0.0251(24),  1.68(15)E+04   ,        1119.58,        0.06,   0.01,      0.2158,      0.0096,    4.46,         0.0251,         0.0024,    9.40,  1.6815E+04,  1.5E+03,    8.91
 44,  14, 12d3/2,  7p1/2,         2045.2(2)  , *         0.661(41) ,        ,      0.0386(49),  2.59(32)E+04   ,         2045.2,         0.2,   0.01,       0.661,       0.041,    6.27,         0.0386,         0.0049,   12.58,  2.5877E+04,  3.2E+03,   12.54
 44,  15, 12d3/2,  7p3/2,         2060.0(2)  , *         0.317(19) ,        ,      0.0087(11),  5.81(68)E+03   ,         2060.0,         0.2,   0.01,       0.317,       0.019,    5.87,         0.0087,         0.0011,   12.18,  5.8123E+03,  6.8E+02,   11.74
 44,  16, 12d3/2,  8p1/2,         3460.7(6)  , *         0.924(74) ,        ,      0.0156(25),  1.04(17)E+04   ,         3460.7,         0.6,   0.02,       0.924,       0.074,    7.99,         0.0156,         0.0025,   16.15,  1.0434E+04,  1.7E+03,   15.99
 44,  17, 12d3/2,  8p3/2,         3483.5(6)  , *         0.450(33) ,        ,     0.00363(55),  2.43(36)E+03   ,         3483.5,         0.6,   0.02,       0.450,       0.033,    7.39,        0.00363,        0.00055,   15.17,  2.4299E+03,  3.6E+02,   14.78
 44,  18, 12d3/2,  9p1/2,           5664(2)  , *          1.28(13) ,        ,      0.0068(14),  4.58(93)E+03   ,          5664 ,          2 ,   0.03,        1.28,        0.13,   10.17,         0.0068,         0.0014,   20.51,  4.5795E+03,  9.3E+02,   20.33
 44,  19, 12d3/2,  9p3/2,           5700(2)  , *         0.638(59) ,        ,     0.00166(31),  1.11(21)E+03   ,          5700 ,          2 ,   0.03,       0.638,       0.059,    9.25,        0.00166,        0.00031,   18.82,  1.1132E+03,  2.1E+02,   18.50
 44,  20, 12d3/2, 10p1/2,           9340(4)  , *          1.79(24) ,        ,     0.00296(80),  1.98(53)E+03   ,          9340 ,          4 ,   0.05,        1.79,        0.24,   13.45,        0.00296,        0.00080,   27.05,  1.9840E+03,  5.3E+02,   26.89
 44,  21, 12d3/2, 10p3/2,           9404(4)  , *          0.92(11) ,        ,     0.00077(18),  5.1(12)E+02    ,          9404 ,          4 ,   0.05,        0.92,        0.11,   11.93,        0.00077,        0.00018,   24.11,  5.1285E+02,  1.2E+02,   23.85
 44,  22, 12d3/2, 11p1/2,         16370(10)  , *          2.45(50) ,        ,     0.00103(42),  6.9(28)E+02    ,         16368 ,         13 ,   0.08,        2.45,        0.50,   20.40,        0.00103,        0.00042,   40.92,  6.9121E+02,  2.8E+02,   40.80
 44,  23, 12d3/2, 11p3/2,         16500(10)  , *          1.34(23) ,        ,     0.00030(10),  2.02(69)E+02   ,         16502 ,         14 ,   0.08,        1.34,        0.23,   17.13,        0.00030,        0.00010,   34.44,  2.0212E+02,  6.9E+01,   34.26
 44,  24, 12d3/2, 12p1/2,         34360(60)  , *           1.8(14) ,        ,    0.000063(94),  4.2(63)E+01    ,         34364 ,         59 ,   0.17,         1.8,         1.4,   74.91,       0.000063,       0.000094,  149.86,  4.2009E+01,  6.3E+01,  149.82
