  Transition         Wavelength            Matrix el.           Br. ratio       Tran. rate        Wavelength       Unc   Unc %   Matrix el.     Unc   Unc %     Br. ratio     Unc    Unc %  Tran. rate    Unc     Unc %
 9p1/2   7s1/2      368.7559(7)            0.110(22)               0.075(28)    2.46(99)E+05         368.7559     0.0007   0.00      0.110      0.022   20.11          0.075         0.028   37.23  2.4566E+05  9.9E+04   40.22
 9p1/2   8s1/2       1355.34(1)            0.977(29)              0.1192(74)    3.88(23)E+05          1355.34       0.01   0.00      0.977      0.029    2.94         0.1192        0.0074    6.21  3.8842E+05  2.3E+04    5.88
 9p1/2   9s1/2        6909.8(3)           17.445(62)               0.287(10)    9.345(67)E+05          6909.8        0.3   0.00     17.445      0.062    0.36          0.287         0.010    3.54  9.3449E+05  6.7E+03    0.72
 9p1/2   6d3/2       918.414(5)           0.7492(77)              0.2253(86)    7.34(15)E+05          918.414      0.005   0.00     0.7492     0.0077    1.03         0.2253        0.0086    3.82  7.3405E+05  1.5E+04    2.05
 9p1/2   7d3/2       3479.25(7)             6.30(16)               0.293(14)    9.56(50)E+05          3479.25       0.07   0.00       6.30       0.16    2.61          0.293         0.014    4.85  9.5580E+05  5.0E+04    5.22
10p1/2   7s1/2      344.0661(6)            0.056(15)               0.043(23)    7.7(42)E+04          344.0661     0.0006   0.00      0.056      0.015   27.26          0.043         0.023   52.20  7.7249E+04  4.2E+04   54.53
10p1/2   8s1/2      1072.478(7)            0.383(16)              0.0673(55)    1.203(98)E+05        1072.478      0.007   0.00      0.383      0.016    4.06         0.0673        0.0055    8.12  1.2027E+05  9.8E+03    8.11
10p1/2   9s1/2       2947.09(6)            1.841(42)              0.0751(38)    1.342(61)E+05         2947.09       0.06   0.00      1.841      0.042    2.26         0.0751        0.0038    5.12  1.3415E+05  6.1E+03    4.52
10p1/2  10s1/2       13270.3(9)            26.62(11)              0.1719(53)    3.072(26)E+05         13270.3        0.9   0.01      26.62       0.11    0.43         0.1719        0.0053    3.06  3.0719E+05  2.6E+03    0.86
10p1/2   6d3/2       779.161(4)           0.4056(88)              0.1972(89)    3.52(15)E+05          779.161      0.004   0.00     0.4056     0.0088    2.18         0.1972        0.0089    4.51  3.5236E+05  1.5E+04    4.35
10p1/2   7d3/2       2074.62(3)            1.856(45)               0.219(10)    3.91(19)E+05          2074.62       0.03   0.00      1.856      0.045    2.43          0.219         0.010    4.71  3.9069E+05  1.9E+04    4.86
10p1/2   8d3/2        6832.8(2)            11.30(25)               0.227(10)    4.05(18)E+05           6832.8        0.2   0.00      11.30       0.25    2.22          0.227         0.010    4.44  4.0534E+05  1.8E+04    4.45
11p1/2   7s1/2      331.5532(6)            0.034(11)               0.030(19)    3.3(22)E+04          331.5532     0.0006   0.00      0.034      0.011   33.24          0.030         0.019   64.55  3.2651E+04  2.2E+04   66.48
11p1/2   8s1/2       959.593(5)           0.2142(85)              0.0477(39)    5.26(42)E+04          959.593      0.005   0.00     0.2142     0.0085    3.98         0.0477        0.0039    8.11  5.2619E+04  4.2E+03    7.97
11p1/2   9s1/2       2227.14(3)            0.740(16)              0.0455(23)    5.02(21)E+04          2227.14       0.03   0.00      0.740      0.016    2.13         0.0455        0.0023    4.98  5.0208E+04  2.1E+03    4.26
11p1/2  10s1/2        5404.1(1)            2.910(57)              0.0492(23)    5.44(21)E+04           5404.1        0.1   0.00      2.910      0.057    1.98         0.0492        0.0023    4.73  5.4363E+04  2.1E+03    3.95
11p1/2  11s1/2         22616(3)            37.64(18)              0.1124(34)    1.241(12)E+05          22616          3    0.01      37.64       0.18    0.49         0.1124        0.0034    3.01  1.2409E+05  1.2E+03    0.97
11p1/2   6d3/2       717.813(3)           0.2698(69)              0.1805(91)    1.99(10)E+05          717.813      0.003   0.00     0.2698     0.0069    2.57         0.1805        0.0091    5.02  1.9935E+05  1.0E+04    5.13
11p1/2   7d3/2       1690.03(2)            0.999(28)               0.190(10)    2.10(12)E+05          1690.03       0.02   0.00      0.999      0.028    2.84          0.190         0.010    5.33  2.0960E+05  1.2E+04    5.69
11p1/2   8d3/2       3905.62(8)             3.35(10)              0.1730(98)    1.91(11)E+05          3905.62       0.08   0.00       3.35       0.10    2.99         0.1730        0.0098    5.64  1.9102E+05  1.1E+04    5.99
11p1/2   9d3/2       11840.3(7)            17.66(55)               0.172(10)    1.90(12)E+05          11840.3        0.7   0.01      17.66       0.55    3.10          0.172         0.010    5.79  1.9030E+05  1.2E+04    6.20
12p1/2   7s1/2      324.2439(5)           0.0236(90)               0.023(17)    1.7(13)E+04          324.2439     0.0005   0.00     0.0236     0.0090   38.06          0.023         0.017   74.42  1.6605E+04  1.3E+04   76.12
12p1/2   8s1/2       900.820(5)           0.1421(59)              0.0381(32)    2.80(23)E+04          900.820      0.005   0.00     0.1421     0.0059    4.13         0.0381        0.0032    8.40  2.7992E+04  2.3E+03    8.25
12p1/2   9s1/2       1934.24(2)            0.424(13)              0.0344(23)    2.52(16)E+04          1934.24       0.02   0.00      0.424      0.013    3.11         0.0344        0.0023    6.60  2.5216E+04  1.6E+03    6.21
12p1/2  10s1/2       3952.00(8)            1.178(26)              0.0310(16)    2.28(10)E+04          3952.00       0.08   0.00      1.178      0.026    2.24         0.0310        0.0016    5.13  2.2758E+04  1.0E+03    4.47
12p1/2  11s1/2        8912.1(4)            4.195(76)              0.0343(15)    2.519(92)E+04          8912.1        0.4   0.00      4.195      0.076    1.82         0.0343        0.0015    4.46  2.5189E+04  9.2E+02    3.64
12p1/2  12s1/2         35527(6)            50.53(27)              0.0786(23)    5.768(61)E+04          35527          6    0.02      50.53       0.27    0.53         0.0786        0.0023    2.91  5.7675E+04  6.1E+02    1.06
12p1/2   6d3/2       684.411(3)           0.1985(55)              0.1696(89)    1.245(68)E+05         684.411      0.003   0.00     0.1985     0.0055    2.75         0.1696        0.0089    5.24  1.2448E+05  6.8E+03    5.50
12p1/2   7d3/2       1515.85(1)            0.661(20)              0.1734(97)    1.272(77)E+05         1515.85       0.01   0.00      0.661      0.020    3.03         0.1734        0.0097    5.62  1.2724E+05  7.7E+03    6.06
12p1/2   8d3/2       3086.11(5)            1.793(55)              0.1510(88)    1.108(68)E+05         3086.11       0.05   0.00      1.793      0.055    3.06         0.1510        0.0088    5.80  1.1083E+05  6.8E+03    6.11
12p1/2   9d3/2        6559.6(2)             5.23(16)              0.1338(80)    9.82(61)E+04           6559.6        0.2   0.00       5.23       0.16    3.10         0.1338        0.0080    5.98  9.8199E+04  6.1E+03    6.21
12p1/2  10d3/2         18832(2)            25.39(89)              0.1332(88)    9.78(69)E+04           18832          2    0.01      25.39       0.89    3.52         0.1332        0.0088    6.62  9.7751E+04  6.9E+03    7.04
13p1/2   7s1/2      319.5734(5)           0.0176(74)               0.019(15)    9.6(80)E+03          319.5734     0.0005   0.00     0.0176     0.0074   41.89          0.019         0.015   82.25  9.5648E+03  8.0E+03   83.79
